Credential ID,Name,Type,Business Name,DBA,Full Credential Code,Credential Type,Credential Number,Credential Subcategory,Credential,Status,Status Reason,Active,Issue Date,Effective Date,Expiration Date,Address,City,State,Zip Code,Date Record Refreshed ,Location
929951,HAVEN HEALTH CENTER OF WATERFORD LLC,BUSINESS,HAVEN HEALTH CENTER OF WATERFORD LLC,"HAVEN HEALTH CENTER OF WATERFORD, LLC",CCNH.0002273,CCNH,2273,,Chronic & Convalescent Nursing Home,INACTIVE,,0,04/01/2007 12:00:00 AM,04/01/2007 12:00:00 AM,03/31/2009 12:00:00 AM,171 Rope Ferry Road,WATERFORD,CT,6385,05/18/2010 12:00:00 AM,POINT (-72.154769009 41.334041018)
930724,SUNRISE SENIOR LIVING SERVICES INC.,BUSINESS,SUNRISE SENIOR LIVING SERVICES INC.,BRIGHTON GARDENS OF WOODBRIDGE ASSISTED LIVING SERVICES AGENCY,ALSA.0AL0033,ALSA,AL0033,,Assisted Living Service Agency,INACTIVE,,0,10/01/2008 12:00:00 AM,10/01/2008 12:00:00 AM,09/30/2010 12:00:00 AM,330 AMITY ROAD,WOODBRIDGE,CT,6525,05/18/2010 12:00:00 AM,POINT (-72.99125998 41.348695015)
930672,"COOK WILLOW HEALTH & REHABILITATION CENTER, INC.",CORPORATION,"COOK WILLOW HEALTH & REHABILITATION CENTER, INC.","COOK WILLOW HEALTH & REHABILITATION CENTER, INC.",CCNH.000932C,CCNH,932C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,04/01/2009 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,81 HILLSIDE AVE,PLYMOUTH,CT,67822339,09/18/2023 12:00:00 AM,POINT (-73.057876999 41.666935008)
929861,AVALON HEALTHCARE CENTER AT STONERIDGE,BUSINESS,AVALON HEALTHCARE CENTER AT STONERIDGE,AVALON HEALTH CARE CENTER AT STONERIDGE,CCNH.0002305,CCNH,2305,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,10/01/2008 12:00:00 AM,10/01/2014 12:00:00 AM,09/30/2016 12:00:00 AM,186 JERRY BROWNE RD,MYSTIC,CT,63554004,09/27/2021 12:00:00 AM,POINT (-71.945828028 41.36955401)
2251676,WATERBURY HOSPITAL LABORATORY,CORPORATION,WATERBURY HOSPITAL LABORATORY,WATERBURY HOSPITAL LABORATORY,CLAB.00HP360,CLAB,HP360,,Clinical Laboratory,ACTIVE,CURRENT,1,09/19/2003 12:00:00 AM,01/01/2024 12:00:00 AM,12/31/2025 12:00:00 AM,64 ROBBINS ST,WATERBURY,CT,6708,01/24/2024 12:00:00 AM,POINT (-73.059111989 41.55950998)
1607770,ORANGE HEALTH CARE CENTER,CORPORATION,ORANGE HEALTH CARE CENTER,ORANGE HEALTH CARE CENTER,CCNH.0002449,CCNH,2449,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,10/16/2018 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,225 BOSTON POST RD,ORANGE,CT,64773208,01/27/2023 12:00:00 AM,POINT (-72.998537986 41.269834005)
1249107,GREENSPRINGS HEALTHCARE AND REHABILITATION CENTER,LIMITED LIABILITY COMPANY,GREENSPRINGS HEALTHCARE AND REHABILITATION CENTER,GREEN SPRINGS HEALTHCARE AND REHABILITATION CENTER,CCNH.0002392,CCNH,2392,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,10/07/2014 12:00:00 AM,10/01/2016 12:00:00 AM,09/30/2018 12:00:00 AM,51 APPLEGATE LN,EAST HARTFORD,CT,61181201,09/17/2021 12:00:00 AM,POINT (-72.610385964 41.76614598)
2396132,COMPLETE CARE AT KIMBERLY HALL NORTH,LIMITED LIABILITY COMPANY,COMPLETE CARE AT KIMBERLY HALL NORTH,COMPLETE CARE AT KIMBERLY HALL NORTH,CCNH.0002477,CCNH,2477,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,11/15/2022 12:00:00 AM,11/15/2022 12:00:00 AM,09/30/2024 12:00:00 AM,1 EMERSON DR,WINDSOR,CT,60953204,01/12/2024 12:00:00 AM,POINT (-72.666716 41.837849405)
2245251,LABORATORY CORPORATION OF AMERICA HOLDINGS,BUSINESS,LABORATORY CORPORATION OF AMERICA HOLDINGS,LABORATORY CORPORATION OF AMERICA HOLDINGS,CLAB.0000992,CLAB,992,,Clinical Laboratory,CLOSED,CLOSED,0,09/17/2019 12:00:00 AM,10/01/2021 12:00:00 AM,09/30/2023 12:00:00 AM,2284 BERLIN TPKE,NEWINGTON,CT,6111,08/29/2022 12:00:00 AM,POINT (-72.706050146 41.690515938)
2249466,MIDDLESEX HOSPITAL LABORATORY,NON-PROFIT CORPORATION,MIDDLESEX HOSPITAL LABORATORY,MIDDLESEX HOSPITAL LABORATORY,CLAB.00HP220,CLAB,HP220,,Clinical Laboratory,ACTIVE,CURRENT,1,12/01/2004 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,28 CRESCENT ST,MIDDLETOWN,CT,64573654,05/18/2023 12:00:00 AM,POINT (-72.647120996 41.554538003)
1122405,GRIMES CENTER,NON-PROFIT CORPORATION,GRIMES CENTER,GRIMES CENTER,CCNH.0002383,CCNH,2383,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,09/12/2012 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,1354 CHAPEL ST,NEW HAVEN,CT,65114420,08/11/2022 12:00:00 AM,POINT (-72.940472017 41.310068984)
930670,ROSE HAVEN LTD,BUSINESS,ROSE HAVEN LTD,"ROSE HAVEN, LTD.",CCNH.001036C,CCNH,1036C,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,07/01/2009 12:00:00 AM,07/01/2017 12:00:00 AM,06/30/2019 12:00:00 AM,33 NORTH ST,LITCHFIELD,CT,67592505,11/10/2021 12:00:00 AM,POINT (-73.190468551 41.748536884)
929884,CENTRAL CONNECTICUT ENDOSCOPY CENTER LLC,LIMITED LIABILITY COMPANY,CENTRAL CONNECTICUT ENDOSCOPY CENTER LLC,"CENTRAL CONNECTICUT ENDOSCOPY CENTER, LLC",ASC.0000291,ASC,291,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,10/01/2009 12:00:00 AM,10/01/2023 12:00:00 AM,09/30/2025 12:00:00 AM,440 NEW BRITAIN AVE,PLAINVILLE,CT,60622036,10/06/2023 12:00:00 AM,POINT (-72.831728977 41.670410983)
929483,STRAWBERRY HILL CARE CENTER INC.,BUSINESS,STRAWBERRY HILL CARE CENTER INC.,"STRAWBERRY HILL CARE CENTER, INC.",CCNH.0002258,CCNH,2258,,Chronic & Convalescent Nursing Home,INACTIVE,,0,06/06/2001 12:00:00 AM,06/06/2001 12:00:00 AM,03/31/2003 12:00:00 AM,73 Srawberry Hill Avenue,NORWALK,CT,6855,05/18/2010 12:00:00 AM,POINT (-73.39985999 41.109654997)
2243513,"SOUTHWEST CONNECTICUT SURGERY CENTER, LLC",LIMITED LIABILITY COMPANY,"SOUTHWEST CONNECTICUT SURGERY CENTER, LLC","SOUTHWEST CONNECTICUT SURGERY CENTER, LLC",ASC.0000373,ASC,373,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,08/16/2021 12:00:00 AM,07/01/2023 12:00:00 AM,06/30/2025 12:00:00 AM,60 DANBURY RD,WILTON,CT,68974406,06/16/2023 12:00:00 AM,POINT (-73.41458297 41.167923012)
2527798,KAREN L STAVILE MD,LIMITED LIABILITY COMPANY (SINGLE MEMBER),,Forever Young Aesthetic and Wellness Institute,CLAB,CLAB,,,Clinical Laboratory,PENDING,APPLICATION PENDING,0,,,,15 Valley Drive,GREENWICH,CT,6831,11/27/2023 12:00:00 AM,POINT (-73.644955975 41.019682014)
930476,LAUREL RIDGE HEALTH CARE CENTER,LIMITED LIABILITY PARTNERSHIP,LAUREL RIDGE HEALTH CARE CENTER,LAUREL RIDGE HEALTH CARE CENTER,CCNH.0002247,CCNH,2247,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,01/01/2009 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,642 DANBURY RD,RIDGEFIELD,CT,68772719,03/27/2023 12:00:00 AM,POINT (-73.473166019 41.323850006)
930898,ESSEX MEADOWS HEALTH CENTER,BUSINESS,ESSEX MEADOWS HEALTH CENTER,ESSEX MEADOWS HEALTH CENTER,CCNH.002042C,CCNH,2042C,,Chronic & Convalescent Nursing Home,INACTIVE,INACTIVE,0,01/01/2010 12:00:00 AM,01/01/2018 12:00:00 AM,12/31/2019 12:00:00 AM,30 BOKUM RD,ESSEX,CT,64261510,03/13/2019 12:00:00 AM,POINT (-72.412278006 41.33476798)
929539,1 CARE LANE OPERATIONS LLC,BUSINESS,1 CARE LANE OPERATIONS LLC,SOUNDVIEW SKILLED NURSING AND REHABILITATION,CCNH.0002346,CCNH,2346,,Chronic & Convalescent Nursing Home,INACTIVE,INACTIVE,0,12/01/2008 12:00:00 AM,12/01/2010 12:00:00 AM,09/30/2012 12:00:00 AM,1 Care Lane,WEST HAVEN,CT,6516,08/31/2011 12:00:00 AM,POINT (-72.96003102 41.286029979)
1259552,VANDERMAN PLACE,LIMITED LIABILITY COMPANY,VANDERMAN PLACE,VANDERMAN PLACE,CCNH.0002397,CCNH,2397,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,12/18/2014 12:00:00 AM,10/01/2020 12:00:00 AM,09/30/2022 12:00:00 AM,595 VALLEY ST,WILLIMANTIC,CT,62261901,09/20/2022 12:00:00 AM,POINT (-72.228602009 41.717437986)
929318,CONVERSION DATA,BUSINESS,CONVERSION DATA,"COVE MANOR CONV CTR, INC",CCNH.000552C,CCNH,552C,,Chronic & Convalescent Nursing Home,INACTIVE,,0,,,03/31/1997 12:00:00 AM,36 MORRIS COVE RD,NEW HAVEN,CT,6512,05/18/2010 12:00:00 AM,POINT (-72.893380976 41.257255995)
2237660,COLLABORATIVE LABORATORY SERVICES-MT. SINAI CAMPUS,NON-PROFIT CORPORATION,COLLABORATIVE LABORATORY SERVICES-MT. SINAI CAMPUS,COLLABORATIVE LABORATORY SERVICES-MT. SINAI CAMPUS,CLAB.0000625,CLAB,625,,Clinical Laboratory,CLOSED,CLOSED,0,12/15/2005 12:00:00 AM,01/01/2020 12:00:00 AM,12/31/2021 12:00:00 AM,500 BLUE HILLS AVE,HARTFORD,CT,61121500,04/10/2023 12:00:00 AM,POINT (-72.693696969 41.799881003)
2251665,CHARLOTTE HUNGERFORD HOSPITAL BLOOD GAS LABORATORY,NON-PROFIT CORPORATION,CHARLOTTE HUNGERFORD HOSPITAL BLOOD GAS LABORATORY,CHARLOTTE HUNGERFORD HOSPITAL BLOOD GAS LABORATORY,CLAB.00HP296,CLAB,HP296,,Clinical Laboratory,ACTIVE,CURRENT,1,12/05/2003 12:00:00 AM,10/01/2023 12:00:00 AM,09/30/2025 12:00:00 AM,540 LITCHFIELD ST,TORRINGTON,CT,6790,05/26/2023 12:00:00 AM,POINT (-73.133233997 41.791639999)
929542,60 WEST STREET OPERATIONS LLC,BUSINESS,60 WEST STREET OPERATIONS LLC,ROCKY HILL SKILLED NURSING AND REHABILITATION,CCNH.0002344,CCNH,2344,,Chronic & Convalescent Nursing Home,INACTIVE,INACTIVE,0,12/01/2008 12:00:00 AM,12/01/2010 12:00:00 AM,09/30/2012 12:00:00 AM,60 West Street,ROCKY HILL,CT,6067,10/14/2010 12:00:00 AM,POINT (-72.642654028 41.652377989)
930152,LONG RIDGE OF STAMFORD,BUSINESS,LONG RIDGE OF STAMFORD,LONG RIDGE OF STAMFORD,CCNH.0002279,CCNH,2279,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,07/01/2009 12:00:00 AM,07/01/2013 12:00:00 AM,06/30/2015 12:00:00 AM,710 LONG RIDGE RD,STAMFORD,CT,69021226,11/03/2021 12:00:00 AM,POINT (-73.563274999 41.093524988)
930213,DANBURY ASSISTED LIVING LLC.,LIMITED LIABILITY COMPANY,DANBURY ASSISTED LIVING LLC.,"DANBURY ASSISTED LIVING, LLC.",ALSA.0000054,ALSA,54,,Assisted Living Service Agency,CLOSED,CLOSED,0,07/01/2008 12:00:00 AM,07/01/2018 12:00:00 AM,06/30/2020 12:00:00 AM,8 GLEN HILL RD,DANBURY,CT,68114985,02/15/2019 12:00:00 AM,POINT (-73.448934021 41.414916996)
2419895,"ESOTERIX GENETIC LABORATORIES, LLC",BUSINESS,"ESOTERIX GENETIC LABORATORIES, LLC","ESOTERIX GENETIC LABORATORIES, LLC",CLAB.0001093,CLAB,1093,,Clinical Laboratory,CLOSED,CLOSED,0,06/02/2023 12:00:00 AM,06/02/2023 12:00:00 AM,06/30/2025 12:00:00 AM,50 Bridge Street #211,Shelton,CT,6484,09/05/2023 12:00:00 AM,POINT (-73.092884018 41.317673005)
1324519,QUINNIPIAC VALLEY CENTER,LIMITED LIABILITY COMPANY,QUINNIPIAC VALLEY CENTER,QUINNIPIAC VALLEY CENTER,CCNH.0002415,CCNH,2415,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,12/09/2015 12:00:00 AM,10/01/2021 12:00:00 AM,09/30/2023 12:00:00 AM,55 KONDRACKI LN,WALLINGFORD,CT,64924951,08/29/2022 12:00:00 AM,POINT (-72.810283961 41.434841995)
1175544,MEADOWBROOK OF GRANBY,LIMITED LIABILITY COMPANY,MEADOWBROOK OF GRANBY,MEADOWBROOK OF GRANBY,CCRH.0002342,CCRH,2342,,Chronic & Convalescent Nursing Homes and Rest Home with Nursing Supervision,ACTIVE,CURRENT,1,07/19/2013 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,350 SALMON BROOK ST,GRANBY,CT,60351842,01/22/2024 12:00:00 AM,POINT (-72.790644994 41.965103989)
1676004,MAPLEWOOD AT SOUTHPORT,LIMITED LIABILITY COMPANY,MAPLEWOOD AT SOUTHPORT,MAPLEWOOD AT SOUTHPORT,ALSA.0000212,ALSA,212,,Assisted Living Service Agency,ACTIVE,CURRENT,1,07/16/2019 12:00:00 AM,07/01/2023 12:00:00 AM,06/30/2025 12:00:00 AM,917 MILL HILL TER,SOUTHPORT,CT,68903200,10/25/2023 12:00:00 AM,POINT (-73.286427023 41.143124984)
1525181,"ELLINGTON ASSISTED LIVING SERVICES, LLC",LIMITED LIABILITY COMPANY,"ELLINGTON ASSISTED LIVING SERVICES, LLC","ELLINGTON ASSISTED LIVING SERVICES, LLC",ALSA.0000199,ALSA,199,,Assisted Living Service Agency,ACTIVE IN RENEWAL,CURRENT,1,06/28/2018 12:00:00 AM,04/01/2022 12:00:00 AM,03/31/2024 12:00:00 AM,123 WEST RD,ELLINGTON,CT,60295729,01/24/2024 12:00:00 AM,POINT (-72.462525001 41.884942987)
929879,OLSL CROSSROADS PLACE LLC,BUSINESS,OLSL CROSSROADS PLACE LLC,ATRIA CROSSROADS PLACE,ALSA.0000109,ALSA,109,,Assisted Living Service Agency,INACTIVE,INACTIVE,0,10/01/2009 12:00:00 AM,10/01/2009 12:00:00 AM,09/30/2011 12:00:00 AM,One Beechwood Drive,Waterford,CT,6385,11/29/2012 12:00:00 AM,POINT (-72.15750182 41.366619473)
2243803,"VIVID DERMATOLOGY, LLC",LIMITED LIABILITY COMPANY,"VIVID DERMATOLOGY, LLC","VIVID DERMATOLOGY, LLC",CLAB.0000889,CLAB,889,,Clinical Laboratory,ACTIVE IN RENEWAL,CURRENT,1,03/06/2014 12:00:00 AM,04/01/2022 12:00:00 AM,03/31/2024 12:00:00 AM,5 FOREST PARK DR,FARMINGTON,CT,60321476,01/17/2024 12:00:00 AM,POINT (-72.840140677 41.736355144)
2247112,"ASPIRA LABS, INC",BUSINESS,"ASPIRA LABS, INC","ASPIRA LABS, INC",CLAB.0001049,CLAB,1049,,Clinical Laboratory,INACTIVE,VOLUNTARILY SURRENDERED,0,07/27/2021 12:00:00 AM,07/27/2021 12:00:00 AM,03/17/2023 12:00:00 AM,35 NUTMEG DR STE 260,TRUMBULL,CT,66115431,03/22/2023 12:00:00 AM,POINT (-73.148936989 41.239911994)
930535,BRADLEY HOME INFIRMARY/PAVILION,NON-PROFIT CORPORATION,BRADLEY HOME INFIRMARY/PAVILION,BRADLEY HOME INFIRMARY/PAVILION,CCNH.002157C,CCNH,2157C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,10/01/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,320 COLONY ST,MERIDEN,CT,64512053,07/21/2023 12:00:00 AM,POINT (-72.796602013 41.546811984)
929146,GLASTONBURY ENDOSCOPY CENTER LLC,LIMITED LIABILITY COMPANY,GLASTONBURY ENDOSCOPY CENTER LLC,"GLASTONBURY ENDOSCOPY CENTER, LLC",ASC.0000327,ASC,327,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,03/31/2009 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,300 WESTERN BLVD STE B,GLASTONBURY,CT,60334305,02/10/2023 12:00:00 AM,POINT (-72.588868026 41.720486987)
2075286,OCEAN MEADOW ASSISTED LIVING AND MEMORY CARE,LIMITED LIABILITY COMPANY,OCEAN MEADOW ASSISTED LIVING AND MEMORY CARE,OCEAN MEADOW ASSISTED LIVING AND MEMORY CARE,ALSA.0000222,ALSA,222,,Assisted Living Service Agency,CLOSED,CLOSED,0,08/17/2020 12:00:00 AM,05/11/2020 12:00:00 AM,06/30/2022 12:00:00 AM,91 E MAIN ST,CLINTON,CT,64132139,06/28/2022 12:00:00 AM,POINT (-72.519698639 41.277263045)
1670329,DIGESTIVE DISEASE ASSOCIATES ENDOSCOPY SUITE LLC,LIMITED LIABILITY COMPANY,DIGESTIVE DISEASE ASSOCIATES ENDOSCOPY SUITE LLC,DIGESTIVE DISEASE ASSOCIATES ENDOSCOPY SUITE LLC,ASC.0000364,ASC,364,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,06/20/2019 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,687 MAIN STREET,BRANFORD,CT,6405,01/10/2023 12:00:00 AM,POINT (-72.816318751 41.279015482)
2246508,CITY OF STAMFORD DEPARTMENT OF HEALTH LABORATORY,MUNICIPALITY,CITY OF STAMFORD DEPARTMENT OF HEALTH LABORATORY,CITY OF STAMFORD DEPARTMENT OF HEALTH LABORATORY,CLAB.0000817,CLAB,817,,Clinical Laboratory,INACTIVE,INACTIVE,0,12/15/1992 12:00:00 AM,07/01/2020 12:00:00 AM,06/30/2022 12:00:00 AM,888 WASHINGTON BLVD,STAMFORD,CT,69012924,07/01/2022 12:00:00 AM,POINT (-73.542866993 41.051421012)
929676,ADVANCED COLON CARE INC.,CORPORATION,ADVANCED COLON CARE INC.,SHORELINE COLONOSCOPY SUITES,ASC.0000307,ASC,307,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,04/01/2009 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,929 BOSTON POST RD,OLD SAYBROOK,CT,64752143,05/12/2023 12:00:00 AM,POINT (-72.386132987 41.290186429)
2268719,WATERBURY CENTER FOR NURSING & REHABILITATION LLC,LIMITED LIABILITY COMPANY,WATERBURY CENTER FOR NURSING & REHABILITATION LLC,WATERBURY CENTER FOR NURSING & REHABILITATION LLC,CCNH.0002469,CCNH,2469,,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,CURRENT,1,11/07/2021 12:00:00 AM,11/01/2021 12:00:00 AM,09/30/2023 12:00:00 AM,177 WHITEWOOD RD,WATERBURY,CT,67081545,09/15/2023 12:00:00 AM,POINT (-73.082182004 41.57722002)
929715,C.A. MOFFIE INC.,BUSINESS,C.A. MOFFIE INC.,C.A. MOFFIE,ALSA.0AL0019,ALSA,AL0019,,Assisted Living Service Agency,INACTIVE,,0,10/01/1999 12:00:00 AM,10/01/1999 12:00:00 AM,09/30/2001 12:00:00 AM,58 MULBERRY STREET,PLANTSVILLE,CT,6479,05/18/2010 12:00:00 AM,POINT (-72.892806983 41.572764996)
929205,SUNBRIDGE HEALTHCARE CORPORATION,BUSINESS,SUNBRIDGE HEALTHCARE CORPORATION,MEDIPLEX OF GREATER HARTFORD,CCRH.002137C,CCRH,2137C,,Chronic & Convalescent Nursing Homes and Rest Home with Nursing Supervision,INACTIVE,,0,,,06/30/2001 12:00:00 AM,160 COVENTRY ST,BLOOMFIELD,CT,6002,05/18/2010 12:00:00 AM,POINT (-72.690014966 41.801686004)
929940,BROOKDALE LITCHFIELD HILLS,LIMITED LIABILITY COMPANY,BROOKDALE LITCHFIELD HILLS,BROOKDALE LITCHFIELD HILLS,ALSA.0000101,ALSA,101,,Assisted Living Service Agency,CLOSED,CLOSED,0,07/01/2008 12:00:00 AM,07/01/2016 12:00:00 AM,06/30/2018 12:00:00 AM,376 GOSHEN RD,TORRINGTON,CT,67902722,05/30/2018 12:00:00 AM,POINT (-73.15444858 41.820813074)
929528,ATRIA ASSISTED LIVING TOWN CENTER LLC,BUSINESS,ATRIA ASSISTED LIVING TOWN CENTER LLC,"ATRIA ASSISTED LIVING, TOWN CENTER",ALSA.0000078,ALSA,78,,Assisted Living Service Agency,INACTIVE,,0,07/11/2002 12:00:00 AM,07/11/2002 12:00:00 AM,06/30/2004 12:00:00 AM,26 Mill River Street,STAMFORD,CT,6902,05/18/2010 12:00:00 AM,POINT (-73.546689979 41.053147014)
929191,GLASTONBURY SURGERY CENTER LLC,LIMITED LIABILITY COMPANY,GLASTONBURY SURGERY CENTER LLC,"GLASTONBURY SURGERY CENTER, LLC",ASC.0000328,ASC,328,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,03/24/2010 12:00:00 AM,01/01/2024 12:00:00 AM,12/31/2025 12:00:00 AM,195 EASTERN BLVD,GLASTONBURY,CT,60331208,01/16/2024 12:00:00 AM,POINT (-72.58580201 41.72250602)
996503,HARRINGTON COURT,CORPORATION  LTD (LIMITED),HARRINGTON COURT,HARRINGTON COURT,CCNH.0002375,CCNH,2375,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,05/05/2011 12:00:00 AM,04/01/2021 12:00:00 AM,03/31/2023 12:00:00 AM,59 HARRINGTON CT,COLCHESTER,CT,64151207,09/02/2021 12:00:00 AM,POINT (-72.331821039 41.579600983)
929699,CENTER FOR ADVANCED REPRODUCTIVE SERVICES PC,CORPORATION,CENTER FOR ADVANCED REPRODUCTIVE SERVICES PC,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,ASC.0000319,ASC,319,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,01/01/2010 12:00:00 AM,01/01/2014 12:00:00 AM,12/31/2015 12:00:00 AM,263 FARMINGTON AVE,FARMINGTON,CT,60300001,01/28/2015 12:00:00 AM,POINT (-72.791941004 41.730190004)
1282107,WHITNEY REHABILITATION CARE CENTER,LIMITED LIABILITY COMPANY,WHITNEY REHABILITATION CARE CENTER,WHITNEY REHABILITATION CARE CENTER,CCNH.0002411,CCNH,2411,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,03/27/2015 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,2798 WHITNEY AVE,HAMDEN,CT,65182554,01/24/2023 12:00:00 AM,POINT (-72.897801005 41.397959986)
2398582,BRIDE BROOK REHABILITATION AND NURSING CENTER,LIMITED LIABILITY COMPANY,BRIDE BROOK REHABILITATION AND NURSING CENTER,BRIDE BROOK REHABILITATION AND NURSING CENTER,CCNH.0002475,CCNH,2475,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,09/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,23 LIBERTY WAY,NIANTIC,CT,6357,01/16/2024 12:00:00 AM,POINT (-72.242893992 41.32103901)
1656008,SKYVIEW REHAB AND NURSING,LIMITED LIABILITY COMPANY,SKYVIEW REHAB AND NURSING,SKYVIEW REHAB AND NURSING,CCNH.0002452,CCNH,2452,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,05/13/2019 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,35 MARC DR,WALLINGFORD,CT,64925708,12/01/2023 12:00:00 AM,POINT (-72.845577976 41.454103986)
2554837,INTEGRATED DERMATOLOGY OF WATERBURY,BUSINESS,INTEGRATED DERMATOLOGY OF WATERBURY,INTEGRATED DERMATOLOGY OF WATERBURY,CLAB.0001114,CLAB,1114,,Clinical Laboratory,ACTIVE,CURRENT,1,01/25/2024 12:00:00 AM,01/25/2024 12:00:00 AM,03/31/2026 12:00:00 AM,493 HERITAGE ROAD,SOUTHBURY,CT,6488,01/25/2024 12:00:00 AM,POINT (-73.225153153 41.490014401)
929937,APPLE REHAB UNCASVILLE,LIMITED LIABILITY COMPANY (SINGLE MEMBER),APPLE REHAB UNCASVILLE,APPLE REHAB UNCASVILLE,CCNH.0002306,CCNH,2306,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,10/01/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,5 RICHARD BROWN DR,UNCASVILLE,CT,63821141,01/22/2024 12:00:00 AM,POINT (-72.111947961 41.490078988)
1791307,SASCO HILL SURGERY CENTER,CORPORATION,SASCO HILL SURGERY CENTER,SASCO HILL SURGERY CENTER,ASC.0000365,ASC,365,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,10/04/2019 12:00:00 AM,10/01/2021 12:00:00 AM,09/30/2023 12:00:00 AM,2600 POST ROAD,SOUTHPORT,CT,6890,11/17/2022 12:00:00 AM,POINT (-73.278161964 41.140128999)
930609,"PIERCE MEMORIAL BAPTIST HOME, INC.",CORPORATION,"PIERCE MEMORIAL BAPTIST HOME, INC.",Pierce Memorial Baptist Nursing & Rehabilitation Center,CCNH.000600C,CCNH,600C,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,01/01/2010 12:00:00 AM,01/01/2020 12:00:00 AM,12/31/2021 12:00:00 AM,44 CANTERBURY RD,BROOKLYN,CT,62341903,11/08/2021 12:00:00 AM,POINT (-71.949499766 41.785111834)
2243839,"ATLANTIC DIAGNOSTIC LABORATORIES, LLC",LIMITED LIABILITY COMPANY,"ATLANTIC DIAGNOSTIC LABORATORIES, LLC","ATLANTIC DIAGNOSTIC LABORATORIES, LLC",CLAB.0000764,CLAB,764,,Clinical Laboratory,ACTIVE,CURRENT,1,09/05/2018 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,20 QUIRK RD,MILFORD,CT,64603745,01/24/2024 12:00:00 AM,POINT (-73.010106018 41.237436985)
2571829,Hartford Healthcare Heart & Vascular,NON-PROFIT CORPORATION,Hartford Healthcare Heart & Vascular,Hartford Healthcare Heart & Vascular Institute,CLAB,CLAB,,,Clinical Laboratory,PENDING,APPLICATION PENDING,0,,,,"32 Knight Street, Suite 102",Norwalk,CT,6851,01/23/2024 12:00:00 AM,POINT (-73.40984401 41.120751002)
2233112,WESTVIEW ASSISTED LIVING SERVICES AGENCY,CORPORATION,WESTVIEW ASSISTED LIVING SERVICES AGENCY,WESTVIEW ASSISTED LIVING SERVICES AGENCY,ALSA.0000229,ALSA,229,,Assisted Living Service Agency,ACTIVE,CURRENT,1,07/09/2021 12:00:00 AM,07/01/2023 12:00:00 AM,06/30/2025 12:00:00 AM,150 WARE RD,DAYVILLE,CT,62411126,06/20/2023 12:00:00 AM,POINT (-71.872519987 41.881180979)
