Year,Town,Residential Type,Serial Number,List Year,Date Recorded,Address,Assessed Value,Sale Amount,Sales Ratio,Location,Lat,Long,BusinessEstablishment,EmploymentData,EmploymentWages,UnemploymentRates
2011,Stamford,Single Family,100904,2010,2011-07-01,214 SEASIDE AVENUE,362140.0,420000.0,0.86,POINT (-73.50933 41.05175),-73.50933,41.05175,"5,369","70,972",111773,7.6
2011,Branford,Single Family,100275,2010,2011-07-01,2 BEECHWOOD RD,307100.0,545000.0,0.56,POINT (-72.8659682 41.7582721),-72.8659682,41.7582721,"1,113","12,368",42912,8.4
2011,Southbury,Single Family,10141,2010,2011-04-07,49 OLD OAKWOOD DR,428370.0,527600.0,0.81,POINT (-73.16573810174417 41.49853262645364),-73.1657381,41.49853263,656,"8,573",68903,8.2
2011,Milford,Single Family,10537,2010,2011-07-14,15 RANDOLPH FARM ROAD,496050.0,580000.0,0.86,POINT (-73.06266 41.24005),-73.06266,41.24005,"1,929","28,186",46786,8.6
2011,Bridgeport,Single Family,10920,2010,2011-05-09,33 GODDARD AVENUE,82590.0,108000.0,0.76,POINT (-73.17823 41.19787),-73.17823,41.19787,"2,379","41,902",49259,12.8
2011,Stamford,Single Family,100304,2010,2011-01-07,430 HIGH RIDGE ROAD,716090.0,860000.0,0.83,POINT (-73.54904 41.08619),-73.54904,41.08619,"5,369","70,972",111773,7.6
2011,Waterbury,Single Family,101058,2010,2011-08-05,108 NW HAVEN AVE,105830.0,107000.0,0.99,POINT (-73.0518 41.53269),-73.0518,41.53269,"2,232","38,378",41980,13.8
2010,Waterbury,Single Family,100152,2010,2010-11-17,146 PINE ST,293140.0,35000.0,8.38,POINT (-73.04375 41.56268),-73.04375,41.56268,"2,266","38,166",42861,14.8
2010,Bridgeport,Single Family,10096,2010,2010-10-27,80 ASYLUM STREET,71140.0,42200.0,1.69,POINT (-73.17663 41.19778),-73.17663,41.19778,"2,370","42,096",50498,13.2
2011,Norwalk,Single Family,100575,2010,2011-06-15,4 NATHAN HALE DR,2236780.0,3300000.0,0.68,POINT (-73.43 41.06672),-73.43,41.06672,"3,193","44,012",85352,7.7
2011,Southbury,Condo,10157,2010,2011-04-20,7 DECLARATION RD,338300.0,390000.0,0.87,POINT (-73.25093 41.47945),-73.25093,41.47945,656,"8,573",68903,8.2
2011,Stamford,Condo,100357,2010,2011-01-27,77 HAVEMEYER LANE #304,116090.0,475500.0,0.24,POINT (-73.5664977 41.0553117),-73.5664977,41.0553117,"5,369","70,972",111773,7.6
2011,Bridgeport,Single Family,10580,2010,2011-02-10,631 SOUNDVIEW AVENUE,114630.0,55000.0,2.08,POINT (-73.19528 41.21752),-73.19528,41.21752,"2,379","41,902",49259,12.8
2010,Milford,Single Family,10012,2010,2010-10-08,1045 NEW HAVEN AVENUE,264170.0,355000.0,0.74,POINT (-73.01143 41.22793),-73.01143,41.22793,"1,921","27,592",49016,9.8
2012,Fairfield,Single Family,11234,2011,2012-02-29,1 SOUTH PINE CREEK COURT,297010.0,275000.0,1.08,POINT (-73.26715 41.13922),-73.26715,41.13922,"2,322","23,993",57969,7.4
2011,Waterbury,Single Family,100649,2010,2011-04-18,176 CIRCULAR AVE,92670.0,48000.0,1.93,POINT (-73.00488 41.54849),-73.00488,41.54849,"2,232","38,378",41980,13.8
2011,Waterbury,Condo,100328,2010,2011-01-06,1320 MERIDEN RD #10,55590.0,50000.0,1.11,POINT (-72.97563 41.55298),-72.97563,41.55298,"2,232","38,378",41980,13.8
2011,Southbury,Single Family,10312,2010,2011-09-01,436 SOUTHFORD RD,242420.0,262500.0,0.92,POINT (-73.19556 41.47609),-73.19556,41.47609,656,"8,573",68903,8.2
2011,Fairfield,Condo,11041,2011,2011-10-26,220 LOVERS LANE,538650.0,770000.0,0.7,POINT (-73.24458 41.16644),-73.24458,41.16644,"2,256","23,664",58793,7.7
2011,Waterbury,Condo,100893,2010,2011-06-27,12 DEERWOOD LANE #6,71920.0,32000.0,2.25,POINT (-73.02953 41.59313),-73.02953,41.59313,"2,232","38,378",41980,13.8
2010,Danbury,Single Family,100004,2010,2010-10-04,10 HILLANDALE RD,200900.0,213000.0,0.94,POINT (-73.48049 41.42724),-73.48049,41.42724,"2,487","40,787",57154,8.1
2010,Danbury,Single Family,100119,2010,2010-11-17,60 WASHINGTON AV,208500.0,115000.0,1.81,POINT (-73.45691 41.38585),-73.45691,41.38585,"2,487","40,787",57154,8.1
2011,Glastonbury,Single Family,10404,2010,2011-07-29,40 BLUEBERRY LN,261800.0,359900.0,0.73,POINT (-72.57983 41.65856),-72.57983,41.65856,"1,332","15,931",51800,6.1
2010,Bristol,Single Family,100067,2010,2010-11-15,43 OXBOW DR,189210.0,169900.0,1.11,POINT (-72.93266 41.71708),-72.93266,41.71708,"1,192","20,032",53861,10.8
2011,Norwalk,Single Family,100696,2010,2011-07-13,10 TIMOTHY RD,396690.0,355000.0,1.12,POINT (-73.45573 41.12589),-73.45573,41.12589,"3,193","44,012",85352,7.7
2010,Stamford,Single Family,100065,2010,2010-10-19,179 PALMERS HILL ROAD,679550.0,948000.0,0.72,POINT (-73.56828 41.05948),-73.56828,41.05948,"5,334","67,987",110171,8.2
2010,Glastonbury,Condo,10031,2010,2010-10-18,38 ADDISON POND RD,144900.0,170000.0,0.85,POINT (-72.57799 41.72177),-72.57799,41.72177,"1,327","15,398",52823,6.9
2011,Waterbury,Single Family,100915,2010,2011-06-30,70 CHARLEVOUX ST,86350.0,70000.0,1.23,POINT (-73.03392 41.53062),-73.03392,41.53062,"2,232","38,378",41980,13.8
2010,Stamford,Single Family,100113,2010,2010-11-03,189 HIGH CLEAR DRIVE,369480.0,430000.0,0.86,POINT (-73.542 41.08322),-73.542,41.08322,"5,334","67,987",110171,8.2
2011,Milford,Single Family,10239,2010,2011-02-11,110 HONEYCOMB LANE,419630.0,307000.0,1.37,POINT (-73.07069 41.26157),-73.07069,41.26157,"1,929","28,186",46786,8.6
2011,Meriden,Single Family,100539,2010,2011-09-29,142 TUMBLEBROOK,135980.0,164500.0,0.83,POINT (-72.76377 41.53524),-72.76377,41.53524,"1,311","21,706",44969,11
2011,Branford,Single Family,100329,2010,2011-08-24,17 HEMINGWAY ST,341900.0,440000.0,0.78,POINT (-72.80997 41.25286),-72.80997,41.25286,"1,113","12,368",42912,8.4
2011,Norwalk,Single Family,100421,2010,2011-04-13,132 PONUS AVE,496930.0,590000.0,0.84,POINT (-73.44715 41.12495),-73.44715,41.12495,"3,193","44,012",85352,7.7
2011,Waterbury,Single Family,101004,2010,2011-07-28,51 PENTA ST,99790.0,43000.0,2.32,POINT (-73.0155 41.575),-73.0155,41.575,"2,232","38,378",41980,13.8
2011,Glastonbury,Single Family,10226,2010,2011-03-24,107 OVERLOOK RD,209200.0,284000.0,0.74,POINT (-72.59355 41.68224),-72.59355,41.68224,"1,332","15,931",51800,6.1
2011,Bridgeport,Condo,10735,2010,2011-03-28,110 BEACHVIEW AVE #220,155620.0,112500.0,1.38,POINT (-73.23405 41.15456),-73.23405,41.15456,"2,379","41,902",49259,12.8
2010,Waterbury,Single Family,100236,2010,2010-12-08,44 LINCOLNDALE DR,111770.0,125162.0,0.89,POINT (-73.03166 41.6001),-73.03166,41.6001,"2,266","38,166",42861,14.8
2011,Norwalk,Single Family,100653,2010,2011-06-30,44 CEDAR CREST PL,342020.0,415000.0,0.82,POINT (-73.43567 41.10796),-73.43567,41.10796,"3,193","44,012",85352,7.7
2011,Stamford,Single Family,101060,2010,2011-08-15,11 HAZELWOOD LANE,414600.0,580000.0,0.71,POINT (-73.54252 41.08781),-73.54252,41.08781,"5,369","70,972",111773,7.6
2011,Stamford,Condo,100878,2010,2011-06-30,637 COVE ROAD D12,147630.0,140000.0,1.05,POINT (-73.51368 41.04797),-73.51368,41.04797,"5,369","70,972",111773,7.6
2011,Farmington,Condo,100199,2010,2011-05-18,1634-3 FARMINGTON AVE,82250.0,55000.0,1.5,POINT (-72.87296 41.75213),-72.87296,41.75213,"1,242","32,099",56531,6.4
2011,Waterbury,Condo,100979,2010,2011-07-21,1462 MERIDEN RD #8,48860.0,35000.0,1.4,POINT (-72.9708 41.55384),-72.9708,41.55384,"2,232","38,378",41980,13.8
2011,Stamford,Condo,100553,2010,2011-04-08,20 SPRUCE STREET #20,127850.0,265000.0,0.48,POINT (-73.54963 41.04858),-73.54963,41.04858,"5,369","70,972",111773,7.6
2011,Waterbury,Condo,101121,2010,2011-08-24,415 WILSON ST #3,59890.0,36000.0,1.66,POINT (-73.05203 41.546),-73.05203,41.546,"2,232","38,378",41980,13.8
2011,Branford,Single Family,100135,2010,2011-02-24,4 HUNTING RIDGE FARMS,322400.0,390000.0,0.83,POINT (-72.77634 41.28679),-72.77634,41.28679,"1,113","12,368",42912,8.4
2011,Stamford,Single Family,100976,2010,2011-07-20,18 MIDDLEBURY STREET,333600.0,325000.0,1.03,POINT (-73.5073173 41.0540228),-73.5073173,41.0540228,"5,369","70,972",111773,7.6
2010,Waterbury,Single Family,100237,2010,2010-12-08,2570 NORTH MAIN ST,98760.0,50000.0,1.98,POINT (-73.02906 41.58653),-73.02906,41.58653,"2,266","38,166",42861,14.8
2011,Stamford,Condo,100811,2010,2011-06-21,444 BEDFORD STREET # 8F,223500.0,225000.0,0.99,POINT (-73.53779 41.05794),-73.53779,41.05794,"5,369","70,972",111773,7.6
2011,Norwalk,Single Family,100514,2010,2011-05-17,237 SILVERMINE AVE,245490.0,1090000.0,0.23,POINT (-73.44392 41.14565),-73.44392,41.14565,"3,193","44,012",85352,7.7
2010,Stamford,Condo,100139,2010,2010-11-16,82 HIGHVIEW AVENUE #1,230170.0,184900.0,1.24,POINT (-73.51534 41.09807),-73.51534,41.09807,"5,334","67,987",110171,8.2
2011,Bridgeport,Single Family,101431,2010,2011-09-06,302 VINCELLETTE ST,141520.0,135000.0,1.05,POINT (-73.21862 41.21589),-73.21862,41.21589,"2,379","41,902",49259,12.8
2010,Waterbury,Single Family,100262,2010,2010-12-20,24 VERNON ST,112550.0,47000.0,2.39,POINT (-73.0597319 41.5511995),-73.0597319,41.5511995,"2,266","38,166",42861,14.8
2011,Bridgeport,Condo,10530,2010,2011-01-27,250 NORTH AVENUE UNIT 15,37680.0,27000.0,1.4,POINT (-73.19194 41.20091),-73.19194,41.20091,"2,379","41,902",49259,12.8
2010,Stamford,Single Family,100205,2010,2010-12-09,145 NORTH LAKE DRIVE,660130.0,791000.0,0.83,POINT (-73.60267 41.15486),-73.60267,41.15486,"5,334","67,987",110171,8.2
2011,Bridgeport,Single Family,10583,2010,2011-02-14,66 DOUGLAS STREET,119180.0,138000.0,0.86,POINT (-73.1955 41.21388),-73.1955,41.21388,"2,379","41,902",49259,12.8
2011,Stamford,Condo,101194,2010,2011-09-14,22 GLENBROOK ROAD #211,122090.0,81500.0,1.5,POINT (-73.52944 41.05604),-73.52944,41.05604,"5,369","70,972",111773,7.6
2011,Waterbury,Single Family,101205,2010,2011-09-15,24 PLAZA AVE,98520.0,20900.0,4.71,POINT (-73.04951 41.56641),-73.04951,41.56641,"2,232","38,378",41980,13.8
2011,Waterbury,Single Family,100467,2010,2011-02-23,134 BIRCHFIELD DR,146050.0,137500.0,1.06,POINT (-72.98148 41.54862),-72.98148,41.54862,"2,232","38,378",41980,13.8
2010,Milford,Condo,10017,2010,2010-10-13,203 FOXWOOD LANE,133240.0,158000.0,0.84,POINT (-73.0329 41.24377),-73.0329,41.24377,"1,921","27,592",49016,9.8
2011,Bridgeport,Single Family,101263,2010,2011-07-27,226 ANTON STREET,124090.0,109000.0,1.14,POINT (-73.2198 41.2179),-73.2198,41.2179,"2,379","41,902",49259,12.8
2011,Waterbury,Condo,100536,2010,2011-03-14,106 WAKELEE RD #16,81470.0,15000.0,5.43,POINT (-73.00264 41.57373),-73.00264,41.57373,"2,232","38,378",41980,13.8
2011,Bridgeport,Condo,10579,2010,2011-02-10,135 ABNER COURT UNIT B,71880.0,15500.0,4.64,POINT (-73.22351 41.21543),-73.22351,41.21543,"2,379","41,902",49259,12.8
2011,Glastonbury,Single Family,10220,2010,2011-03-21,191 OAK ST,169000.0,156500.0,1.08,POINT (-72.59155 41.7115),-72.59155,41.7115,"1,332","15,931",51800,6.1
2010,Stamford,Condo,100277,2010,2010-12-30,77 HAVEMEYER LANE #19,584950.0,935000.0,0.63,POINT (-73.56583 41.05595),-73.56583,41.05595,"5,334","67,987",110171,8.2
2010,Norwalk,Single Family,100071,2010,2010-10-29,13 HAMILTON AVE,249340.0,278000.0,0.9,POINT (-73.4252 41.09511),-73.4252,41.09511,"3,189","43,069",85611,8.2
2011,Stamford,Single Family,101162,2010,2011-09-02,1360 HOPE STREET,745780.0,750000.0,0.99,POINT (-73.5163 41.10355),-73.5163,41.10355,"5,369","70,972",111773,7.6
2010,Milford,Single Family,10107,2010,2010-11-30,41 WOODLAND DRIVE,193420.0,210000.0,0.92,POINT (-73.1051 41.19929),-73.1051,41.19929,"1,921","27,592",49016,9.8
2011,Stamford,Single Family,100808,2010,2011-06-20,1045 STILLWATER ROAD,709550.0,800000.0,0.89,POINT (-73.55804 41.07786),-73.55804,41.07786,"5,369","70,972",111773,7.6
2011,Fairfield,Single Family,11072,2011,2011-11-07,77 CRANE STREET,222600.0,257000.0,0.87,POINT (-73.23324 41.18118),-73.23324,41.18118,"2,256","23,664",58793,7.7
2011,Waterbury,Single Family,100685,2010,2011-04-27,60 DALTON AVE,94490.0,75000.0,1.26,POINT (-73.0130939 41.5533056),-73.0130939,41.5533056,"2,232","38,378",41980,13.8
2011,Stamford,Single Family,100769,2010,2011-06-08,84 MAITLAND ROAD,331050.0,310000.0,1.07,POINT (-73.51516 41.06085),-73.51516,41.06085,"5,369","70,972",111773,7.6
2011,Stamford,Condo,100595,2010,2011-04-27,1 STRAWBERRY HILL AVE # 14D,266270.0,245000.0,1.09,POINT (-73.53348 41.06062),-73.53348,41.06062,"5,369","70,972",111773,7.6
2011,Stamford,Condo,100642,2010,2011-05-11,95 LAFAYETTE STREET #15,240900.0,320000.0,0.75,POINT (-73.52721 41.05452),-73.52721,41.05452,"5,369","70,972",111773,7.6
2011,Norwalk,Single Family,100295,2010,2011-02-07,22 HEATHER LN,258440.0,345000.0,0.75,POINT (-73.3979257 41.1165848),-73.3979257,41.1165848,"3,193","44,012",85352,7.7
2011,Norwalk,Single Family,100295,2010,2011-02-07,22 HEATHER LN,258440.0,345000.0,0.75,POINT (-73.2332188 41.3162163),-73.2332188,41.3162163,"3,193","44,012",85352,7.7
2010,Norwalk,Condo,100069,2010,2010-10-28,68 STRATHMORE LN,306040.0,402500.0,0.76,POINT (-73.38279 41.12541),-73.38279,41.12541,"3,189","43,069",85611,8.2
2010,Norwalk,Condo,100048,2010,2010-10-15,8 ELMCREST TR 304,188790.0,220000.0,0.86,POINT (-73.42081 41.10852),-73.42081,41.10852,"3,189","43,069",85611,8.2
2010,Waterbury,Single Family,100263,2010,2010-12-20,96 LONGMEADOW DR,89250.0,82400.0,1.08,POINT (-73.0363921 41.5214097),-73.0363921,41.5214097,"2,266","38,166",42861,14.8
2010,Stamford,Single Family,100085,2010,2010-10-28,695 LONG RIDGE ROAD,394320.0,425000.0,0.93,POINT (-73.56201 41.09295),-73.56201,41.09295,"5,334","67,987",110171,8.2
2011,Stamford,Single Family,100302,2010,2011-01-07,536 ROXBURY ROAD,1919310.0,2100000.0,0.91,POINT (-73.57933 41.0982),-73.57933,41.0982,"5,369","70,972",111773,7.6
2011,Stamford,Condo,100298,2010,2011-01-06,100 HOPE STREET #20,315800.0,375000.0,0.84,POINT (-73.52641 41.06419),-73.52641,41.06419,"5,369","70,972",111773,7.6
2010,Norwalk,Condo,100040,2010,2010-10-13,39 PROSPECT ST,133910.0,150000.0,0.89,POINT (-73.1248232 41.7984734),-73.1248232,41.7984734,"3,189","43,069",85611,8.2
2011,Hamden,Single Family,10184,2010,2011-02-23,5 BRINSMADE RD,134820.0,78000.0,1.73,POINT (-72.95578 41.36687),-72.95578,41.36687,"1,515","19,828",41670,8.2
2011,Stamford,Single Family,100377,2010,2011-02-07,1303 HIGH RIDGE ROAD,362140.0,407500.0,0.89,POINT (-73.54539 41.11571),-73.54539,41.11571,"5,369","70,972",111773,7.6
2012,Danbury,Condo,110618,2011,2012-08-06,8 CRESTVIEW LN,332400.0,378500.0,0.88,POINT (-73.41801 41.3951),-73.41801,41.3951,"2,504","42,623",57777,7
2011,Branford,Single Family,100220,2010,2011-05-25,28 OLD PAWSON RD,343500.0,450000.0,0.76,POINT (-72.80962 41.25537),-72.80962,41.25537,"1,113","12,368",42912,8.4
2010,Meriden,Single Family,100062,2010,2010-11-16,21 CARRIAGE DR,168590.0,238000.0,0.71,POINT (-73.0309167 41.4786075),-73.0309167,41.4786075,"1,314","21,239",46046,11.7
2011,Stamford,Condo,100723,2010,2011-05-31,30 ELMCROFT ROAD C15,196560.0,215000.0,0.91,POINT (-73.53647 41.04129),-73.53647,41.04129,"5,369","70,972",111773,7.6
2011,Glastonbury,Single Family,10400,2010,2011-07-25,72 RUSSET RD,279300.0,362560.0,0.77,POINT (-72.56493 41.68691),-72.56493,41.68691,"1,332","15,931",51800,6.1
2011,Meriden,Single Family,100378,2010,2011-06-03,591 YALE AVE,143470.0,99300.0,1.44,POINT (-72.79309 41.50932),-72.79309,41.50932,"1,311","21,706",44969,11
2011,Branford,Single Family,110009,2011,2011-10-12,156 SHORT BEACH RD,133200.0,101100.0,1.32,POINT (-72.8328355 41.2629779),-72.8328355,41.2629779,"1,113","12,368",42912,8.4
2012,Danbury,Single Family,110595,2011,2012-07-31,75 CHAMBERS RD,292000.0,410000.0,0.71,POINT (-73.49287 41.42685),-73.49287,41.42685,"2,504","42,623",57777,7
2011,Norwalk,Condo,100465,2010,2011-04-29,115 FILLOW ST 24,222180.0,275000.0,0.81,POINT (-73.43758 41.11605),-73.43758,41.11605,"3,193","44,012",85352,7.7
2011,Norwalk,Condo,100434,2010,2011-04-19,442 MAIN AVE 1,456120.0,435000.0,1.05,POINT (-73.42613 41.14818),-73.42613,41.14818,"3,193","44,012",85352,7.7
2012,Bridgeport,Single Family,111378,2011,2012-09-11,189 OAKWOOD AVE,129190.0,120000.0,1.08,POINT (-73.2051 41.1773),-73.2051,41.1773,"2,425","42,557",48877,11.8
2010,Waterbury,Single Family,100104,2010,2010-11-01,148 NORTH HARKER AVE,207200.0,200000.0,1.04,POINT (-72.99596 41.54504),-72.99596,41.54504,"2,266","38,166",42861,14.8
2011,Waterbury,Single Family,100985,2010,2011-07-22,163 STODDARD RD,200000.0,209000.0,0.96,POINT (-73.0806643 41.5658216),-73.0806643,41.5658216,"2,232","38,378",41980,13.8
2011,Stamford,Single Family,100568,2010,2011-04-14,173 SAWMILL ROAD,575280.0,670000.0,0.86,POINT (-73.58797 41.12733),-73.58797,41.12733,"5,369","70,972",111773,7.6
2010,Danbury,Single Family,100054,2010,2010-10-20,7 JAMES ST,216900.0,230000.0,0.94,POINT (-73.4400145 41.4016828),-73.4400145,41.4016828,"2,487","40,787",57154,8.1
2012,Meriden,Single Family,110856,2011,2012-05-03,39 BROADVIEW TERR,130690.0,177000.0,0.74,POINT (-72.7865744 41.5398522),-72.7865744,41.5398522,"1,304","22,347",44303,10.2
2011,Meriden,Condo,100314,2010,2011-05-09,180 CROWN VLG,44320.0,2500.0,17.73,POINT (-72.80338 41.53264),-72.80338,41.53264,"1,311","21,706",44969,11
2011,Norwalk,Single Family,100605,2010,2011-06-20,9 ORIOLE DR,319690.0,475000.0,0.67,POINT (-71.868133 41.8320286),-71.868133,41.8320286,"3,193","44,012",85352,7.7
2011,Meriden,Single Family,100157,2010,2011-01-13,20 ELLIOTT ST,80000.0,41300.0,1.94,POINT (-72.80999 41.5286),-72.80999,41.5286,"1,311","21,706",44969,11
2011,Stamford,Single Family,100450,2010,2011-03-02,112 SAINT CHARLES AVENUE,433630.0,65000.0,6.67,POINT (-73.5261 41.0856),-73.5261,41.0856,"5,369","70,972",111773,7.6
2011,Danbury,Single Family,100312,2010,2011-03-02,5 MARLDON RD,233300.0,193957.0,1.2,POINT (-73.42535 41.45201),-73.42535,41.45201,"2,475","41,832",55808,7.4
2011,Bridgeport,Condo,10589,2010,2011-02-15,74 CIRCULAR AVE UNIT 1B,29620.0,43906.0,0.67,POINT (-73.22399 41.15955),-73.22399,41.15955,"2,379","41,902",49259,12.8
2011,Glastonbury,Single Family,10493,2010,2011-09-29,120 FOREST LN,8529.0,525000.0,0.02,POINT (-72.53238 41.68846),-72.53238,41.68846,"1,332","15,931",51800,6.1
2011,Milford,Condo,10642,2010,2011-08-26,118 GULF STREET U4,218330.0,267000.0,0.82,POINT (-73.04976 41.22341),-73.04976,41.22341,"1,929","28,186",46786,8.6
2011,Branford,Condo,100304,2010,2011-08-01,62 FOXBRIDGE VILLAGE RD,130500.0,140000.0,0.93,POINT (-72.82859 41.30686),-72.82859,41.30686,"1,113","12,368",42912,8.4
2011,Bristol,Single Family,100511,2010,2011-08-23,299 MORRIS AVE,147490.0,195000.0,0.76,POINT (-72.91817 41.68336),-72.91817,41.68336,"1,208","20,596",54503,9.7
2012,Danbury,Condo,110375,2011,2012-04-26,10 HAYESTOWN RD #A1,17500.0,28000.0,0.63,POINT (-73.45373 41.42229),-73.45373,41.42229,"2,504","42,623",57777,7
2011,Milford,Single Family,10246,2010,2011-02-16,40 ELLIS STREET,183790.0,134900.0,1.36,POINT (-73.10396 41.19981),-73.10396,41.19981,"1,929","28,186",46786,8.6
2011,Milford,Condo,10431,2010,2011-06-01,1070 NEW HAVEN AVE U60,112010.0,145000.0,0.77,POINT (-73.00928 41.22832),-73.00928,41.22832,"1,929","28,186",46786,8.6
2011,Norwalk,Condo,100713,2010,2011-07-22,60 WOLFPIT AVE B/7,198450.0,210000.0,0.95,POINT (-73.3927 41.12719),-73.3927,41.12719,"3,193","44,012",85352,7.7
2010,Farmington,Condo,100034,2010,2010-11-05,4 CHERRY HILL COURT,247140.0,337000.0,0.73,POINT (-72.79674 41.7301),-72.79674,41.7301,"1,257","31,625",58133,7.2
2011,Stamford,Condo,100862,2010,2011-06-29,44 STRAWBERRY HILL AVE # 8N,229270.0,265000.0,0.87,POINT (-73.53322 41.06128),-73.53322,41.06128,"5,369","70,972",111773,7.6
2010,Southbury,Single Family,10026,2010,2010-11-01,160 COBBLER LANE,370260.0,495000.0,0.75,POINT (-73.20263 41.43907),-73.20263,41.43907,656,"8,579",68004,8.7
2010,Southbury,Single Family,10037,2010,2010-11-15,171 OLD WOODBURY RD,367200.0,365000.0,1.01,POINT (-73.16654 41.50793),-73.16654,41.50793,656,"8,579",68004,8.7
2010,Milford,Condo,10155,2010,2010-12-20,4 LOOKOUT HILL ROAD,269100.0,310000.0,0.87,POINT (-73.08572 41.23991),-73.08572,41.23991,"1,921","27,592",49016,9.8
2011,Bridgeport,Single Family,110014,2011,2011-10-04,492 BIRMINGHAM,162060.0,238000.0,0.68,POINT (-73.21498 41.20709),-73.21498,41.20709,"2,379","41,902",49259,12.8
2011,Farmington,Single Family,100266,2010,2011-07-18,45 GARDEN GATE,537330.0,730000.0,0.74,POINT (-72.77757 41.71838),-72.77757,41.71838,"1,242","32,099",56531,6.4
2011,Stamford,Condo,110003,2011,2011-10-03,217 BRIDGE STREET # G-2,303210.0,325000.0,0.93,POINT (-73.55502 41.06492),-73.55502,41.06492,"5,369","70,972",111773,7.6
2012,Stamford,Single Family,111092,2011,2012-08-16,967 NEWFIELD AVENUE,1212340.0,1250000.0,0.97,POINT (-73.53229 41.09276),-73.53229,41.09276,"5,506","74,100",111372,7.2
2011,Stamford,Single Family,110221,2011,2011-12-19,1360 SHIPPAN AVENUE,676920.0,690000.0,0.98,POINT (-73.52656 41.03385),-73.52656,41.03385,"5,369","70,972",111773,7.6
2012,Southbury,Condo,11218,2011,2012-06-29,903 A HERITAGE VLG,181340.0,175000.0,1.04,POINT (-73.22532 41.49021),-73.22532,41.49021,652,"8,512",67244,7.2
2012,Branford,Single Family,110207,2011,2012-05-15,50 GROVE ST,154700.0,78000.0,1.98,POINT (-72.83998 41.26229),-72.83998,41.26229,"1,111","12,392",42030,7.8
2012,Branford,Single Family,110207,2011,2012-05-15,50 GROVE ST,154700.0,78000.0,1.98,POINT (-72.83998 41.26229),-72.83998,41.26229,"1,111","12,392",42030,7.8
2012,Danbury,Single Family,110248,2011,2012-02-27,1 SCUPPO RD,209100.0,100000.0,2.09,POINT (-73.47871 41.39396),-73.47871,41.39396,"2,504","42,623",57777,7
2012,Bristol,Single Family,110333,2011,2012-05-04,12 WOODRIDGE RD,100450.0,129000.0,0.78,POINT (-72.91766 41.66303),-72.91766,41.66303,"1,231","21,080",58085,8.9
2011,Hamden,Single Family,110130,2011,2011-12-09,15 CLAIRE TR,126840.0,143000.0,0.89,POINT (-72.93393 41.35845),-72.93393,41.35845,"1,515","19,828",41670,8.2
2012,Stamford,Single Family,110607,2011,2012-04-23,12 COVE ROAD,263020.0,215000.0,1.22,POINT (-73.5241 41.04873),-73.5241,41.04873,"5,506","74,100",111372,7.2
2012,Meriden,Single Family,110926,2011,2012-06-18,33 LOU ANN TERR,145110.0,184000.0,0.79,POINT (-72.78326 41.52698),-72.78326,41.52698,"1,304","22,347",44303,10.2
