Town,Year,Crime Type,Number of Crimes Committed,"Number of Crimes Committed per 100,000",Crime ID,State,geometry
East Granby,2015,Arson,0.0,0.0,3497,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Total Crime,62.0,1243.2,3498,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Total Violent Crime,4.0,80.2,3499,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Total Property Crime,58.0,1163.0,3500,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Aggravated Assault,2.0,40.1,3501,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Murder,0.0,0.0,3502,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Rape,0.0,0.0,3503,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Robbery,2.0,40.1,3504,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Burglary,11.0,220.6,3505,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Larceny,30.0,601.6,3506,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Motor Vehicle Theft,17.0,340.9,3507,CT,POINT (-72.7273158 41.9412081)
East Granby,2016,Arson,0.0,0.0,3508,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Total Crime,33.0,660.8,3509,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Total Violent Crime,3.0,60.1,3510,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Total Property Crime,30.0,600.7,3511,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Aggravated Assault,1.0,20.0,3512,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Murder,0.0,0.0,3513,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Rape,1.0,20.0,3514,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Robbery,1.0,20.0,3515,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Burglary,3.0,60.1,3516,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Larceny,21.0,420.5,3517,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Motor Vehicle Theft,6.0,120.1,3518,CT,POINT (-72.7273158 41.9412081)
East Granby,2017,Arson,0.0,0.0,3519,CT,POINT (-72.7273158 41.9412081)
East Haddam,2010,Total Crime,126.0,1440.7,3520,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Total Violent Crime,3.0,34.3,3521,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Total Property Crime,123.0,1406.4,3522,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Aggravated Assault,3.0,34.3,3523,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Murder,0.0,0.0,3524,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Rape,0.0,0.0,3525,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Robbery,0.0,0.0,3526,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Burglary,44.0,503.1,3527,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Larceny,77.0,880.4,3528,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Motor Vehicle Theft,2.0,22.9,3529,CT,POINT (-72.4613902 41.4529215)
East Haddam,2010,Arson,1.0,11.4,3530,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Total Crime,131.0,1495.1,3531,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Total Violent Crime,3.0,34.2,3532,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Total Property Crime,128.0,1460.9,3533,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Aggravated Assault,0.0,0.0,3534,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Murder,0.0,0.0,3535,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Rape,1.0,11.4,3536,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Robbery,2.0,22.8,3537,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Burglary,48.0,547.8,3538,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Larceny,74.0,844.6,3539,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Motor Vehicle Theft,6.0,68.5,3540,CT,POINT (-72.4613902 41.4529215)
East Haddam,2011,Arson,0.0,0.0,3541,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Total Crime,125.0,1422.7,3542,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Total Violent Crime,3.0,34.1,3543,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Total Property Crime,122.0,1388.6,3544,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Aggravated Assault,3.0,34.1,3545,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Murder,0.0,0.0,3546,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Rape,0.0,0.0,3547,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Robbery,0.0,0.0,3548,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Burglary,52.0,591.9,3549,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Larceny,69.0,785.3,3550,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Motor Vehicle Theft,1.0,11.4,3551,CT,POINT (-72.4613902 41.4529215)
East Haddam,2012,Arson,1.0,11.4,3552,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Total Crime,84.0,954.9,3553,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Total Violent Crime,3.0,34.1,3554,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Total Property Crime,81.0,920.8,3555,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Aggravated Assault,2.0,22.7,3556,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Murder,0.0,0.0,3557,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Rape,1.0,11.4,3558,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Robbery,0.0,0.0,3559,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Burglary,33.0,375.1,3560,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Larceny,42.0,477.4,3561,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Motor Vehicle Theft,6.0,68.2,3562,CT,POINT (-72.4613902 41.4529215)
East Haddam,2013,Arson,1.0,11.4,3563,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Total Crime,61.0,694.0,3564,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Total Violent Crime,3.0,34.1,3565,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Total Property Crime,58.0,659.8,3566,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Aggravated Assault,1.0,11.4,3567,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Murder,0.0,0.0,3568,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Rape,2.0,22.8,3569,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Robbery,0.0,0.0,3570,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Burglary,12.0,136.5,3571,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Larceny,42.0,477.8,3572,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Motor Vehicle Theft,4.0,45.5,3573,CT,POINT (-72.4613902 41.4529215)
East Haddam,2014,Arson,0.0,0.0,3574,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Total Crime,47.0,535.2,3575,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Total Violent Crime,2.0,22.8,3576,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Total Property Crime,45.0,512.5,3577,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Aggravated Assault,2.0,22.8,3578,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Murder,0.0,0.0,3579,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Rape,0.0,0.0,3580,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Robbery,0.0,0.0,3581,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Burglary,4.0,45.6,3582,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Larceny,34.0,387.2,3583,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Motor Vehicle Theft,7.0,79.7,3584,CT,POINT (-72.4613902 41.4529215)
East Haddam,2015,Arson,0.0,0.0,3585,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Total Crime,63.0,719.1,3586,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Total Violent Crime,0.0,0.0,3587,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Total Property Crime,63.0,719.1,3588,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Aggravated Assault,0.0,0.0,3589,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Murder,0.0,0.0,3590,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Rape,0.0,0.0,3591,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Robbery,0.0,0.0,3592,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Burglary,16.0,182.6,3593,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Larceny,44.0,502.2,3594,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Motor Vehicle Theft,3.0,34.2,3595,CT,POINT (-72.4613902 41.4529215)
East Haddam,2016,Arson,1.0,11.4,3596,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Total Crime,35.0,399.0,3597,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Total Violent Crime,3.0,34.2,3598,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Total Property Crime,32.0,364.8,3599,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Aggravated Assault,3.0,34.2,3600,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Murder,0.0,0.0,3601,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Rape,0.0,0.0,3602,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Robbery,0.0,0.0,3603,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Burglary,2.0,22.8,3604,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Larceny,26.0,296.4,3605,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Motor Vehicle Theft,4.0,45.6,3606,CT,POINT (-72.4613902 41.4529215)
East Haddam,2017,Arson,0.0,0.0,3607,CT,POINT (-72.4613902 41.4529215)
East Hampton,2010,Total Crime,171.0,1220.3,3608,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Total Violent Crime,9.0,64.2,3609,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Total Property Crime,162.0,1156.1,3610,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Aggravated Assault,6.0,42.8,3611,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Murder,0.0,0.0,3612,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Rape,0.0,0.0,3613,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Robbery,3.0,21.4,3614,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Burglary,56.0,399.6,3615,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Larceny,97.0,692.2,3616,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Motor Vehicle Theft,9.0,64.2,3617,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2010,Arson,0.0,0.0,3618,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Total Crime,256.0,1823.5,3619,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Total Violent Crime,11.0,78.4,3620,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Total Property Crime,245.0,1745.1,3621,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Aggravated Assault,8.0,57.0,3622,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Murder,1.0,7.1,3623,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Rape,2.0,14.2,3624,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Robbery,0.0,0.0,3625,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Burglary,42.0,299.2,3626,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Larceny,197.0,1403.2,3627,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Motor Vehicle Theft,6.0,42.7,3628,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2011,Arson,0.0,0.0,3629,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Total Crime,154.0,1094.0,3630,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Total Violent Crime,5.0,35.5,3631,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Total Property Crime,149.0,1058.5,3632,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Aggravated Assault,2.0,14.2,3633,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Murder,1.0,7.1,3634,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Rape,1.0,7.1,3635,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Robbery,1.0,7.1,3636,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Burglary,34.0,241.5,3637,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Larceny,110.0,781.4,3638,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Motor Vehicle Theft,5.0,35.5,3639,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2012,Arson,0.0,0.0,3640,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Total Crime,144.0,1021.7,3641,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Total Violent Crime,5.0,35.5,3642,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Total Property Crime,139.0,986.2,3643,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Aggravated Assault,5.0,35.5,3644,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Murder,0.0,0.0,3645,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Rape,0.0,0.0,3646,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Robbery,0.0,0.0,3647,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Burglary,43.0,305.1,3648,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Larceny,93.0,659.9,3649,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Motor Vehicle Theft,3.0,21.3,3650,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2013,Arson,0.0,0.0,3651,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Total Crime,76.0,539.6,3652,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Total Violent Crime,3.0,21.3,3653,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Total Property Crime,73.0,518.3,3654,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Aggravated Assault,1.0,7.1,3655,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Murder,0.0,0.0,3656,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Rape,1.0,7.1,3657,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Robbery,1.0,7.1,3658,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Burglary,14.0,99.4,3659,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Larceny,57.0,404.7,3660,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Motor Vehicle Theft,2.0,14.2,3661,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2014,Arson,0.0,0.0,3662,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Total Crime,92.0,653.9,3663,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Total Violent Crime,4.0,28.4,3664,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Total Property Crime,88.0,625.5,3665,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Aggravated Assault,1.0,7.1,3666,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Murder,0.0,0.0,3667,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Rape,2.0,14.2,3668,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Robbery,1.0,7.1,3669,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Burglary,18.0,127.9,3670,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Larceny,68.0,483.3,3671,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Motor Vehicle Theft,2.0,14.2,3672,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2015,Arson,0.0,0.0,3673,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Total Crime,112.0,797.9,3674,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Total Violent Crime,4.0,28.5,3675,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Total Property Crime,108.0,769.4,3676,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Aggravated Assault,4.0,28.5,3677,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Murder,0.0,0.0,3678,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Rape,0.0,0.0,3679,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Robbery,0.0,0.0,3680,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Burglary,10.0,71.2,3681,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Larceny,88.0,626.9,3682,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Motor Vehicle Theft,10.0,71.2,3683,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2016,Arson,0.0,0.0,3684,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Total Crime,66.0,469.5,3685,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Total Violent Crime,5.0,35.6,3686,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Total Property Crime,61.0,433.9,3687,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Aggravated Assault,3.0,21.3,3688,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Murder,0.0,0.0,3689,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Rape,0.0,0.0,3690,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Robbery,2.0,14.2,3691,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Burglary,10.0,71.1,3692,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Larceny,48.0,341.5,3693,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Motor Vehicle Theft,3.0,21.3,3694,CT,POINT (-72.49192364130434 41.5744405)
East Hampton,2017,Arson,0.0,0.0,3695,CT,POINT (-72.49192364130434 41.5744405)
East Hartford,2010,Total Crime,1756.0,3375.0,3696,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Total Violent Crime,187.0,359.4,3697,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Total Property Crime,1569.0,3015.6,3698,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Aggravated Assault,86.0,165.3,3699,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Murder,6.0,11.5,3700,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Rape,21.0,40.4,3701,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Robbery,74.0,142.2,3702,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Burglary,345.0,663.1,3703,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Larceny,1070.0,2056.5,3704,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Motor Vehicle Theft,154.0,296.0,3705,CT,POINT (-72.6120346 41.7823216)
East Hartford,2010,Arson,10.0,19.2,3706,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Total Crime,1605.0,3079.1,3707,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Total Violent Crime,174.0,333.8,3708,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Total Property Crime,1431.0,2745.3,3709,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Aggravated Assault,72.0,138.1,3710,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Murder,0.0,0.0,3711,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Rape,23.0,44.1,3712,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Robbery,79.0,151.6,3713,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Burglary,325.0,623.5,3714,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Larceny,971.0,1862.8,3715,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Motor Vehicle Theft,135.0,259.0,3716,CT,POINT (-72.6120346 41.7823216)
East Hartford,2011,Arson,9.0,17.3,3717,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Total Crime,1804.0,3451.6,3718,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Total Violent Crime,192.0,367.4,3719,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Total Property Crime,1612.0,3084.3,3720,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Aggravated Assault,81.0,155.0,3721,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Murder,2.0,3.8,3722,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Rape,26.0,49.7,3723,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Robbery,83.0,158.8,3724,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Burglary,362.0,692.6,3725,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Larceny,1072.0,2051.1,3726,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Motor Vehicle Theft,178.0,340.6,3727,CT,POINT (-72.6120346 41.7823216)
East Hartford,2012,Arson,11.0,21.0,3728,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Total Crime,1633.0,3120.7,3729,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Total Violent Crime,176.0,336.3,3730,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Total Property Crime,1457.0,2784.4,3731,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Aggravated Assault,87.0,166.3,3732,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Murder,1.0,1.9,3733,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Rape,25.0,47.8,3734,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Robbery,63.0,120.4,3735,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Burglary,326.0,623.0,3736,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Larceny,1012.0,1934.0,3737,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Motor Vehicle Theft,119.0,227.4,3738,CT,POINT (-72.6120346 41.7823216)
East Hartford,2013,Arson,11.0,21.0,3739,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Total Crime,1376.0,2631.5,3740,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Total Violent Crime,135.0,258.2,3741,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Total Property Crime,1241.0,2373.3,3742,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Aggravated Assault,52.0,99.4,3743,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Murder,2.0,3.8,3744,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Rape,25.0,47.8,3745,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Robbery,56.0,107.1,3746,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Burglary,282.0,539.3,3747,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Larceny,824.0,1575.9,3748,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Motor Vehicle Theft,135.0,258.2,3749,CT,POINT (-72.6120346 41.7823216)
East Hartford,2014,Arson,7.0,13.4,3750,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Total Crime,1291.0,2471.6,3751,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Total Violent Crime,168.0,321.6,3752,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Total Property Crime,1123.0,2150.0,3753,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Aggravated Assault,70.0,134.0,3754,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Murder,1.0,1.9,3755,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Rape,24.0,45.9,3756,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Robbery,73.0,139.8,3757,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Burglary,196.0,375.2,3758,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Larceny,771.0,1476.1,3759,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Motor Vehicle Theft,156.0,298.7,3760,CT,POINT (-72.6120346 41.7823216)
East Hartford,2015,Arson,12.0,23.0,3761,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Total Crime,1481.0,2842.0,3762,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Total Violent Crime,148.0,284.0,3763,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Total Property Crime,1333.0,2558.0,3764,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Aggravated Assault,66.0,126.7,3765,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Murder,4.0,7.7,3766,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Rape,26.0,49.9,3767,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Robbery,52.0,99.8,3768,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Burglary,247.0,474.0,3769,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Larceny,944.0,1811.5,3770,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Motor Vehicle Theft,142.0,272.5,3771,CT,POINT (-72.6120346 41.7823216)
East Hartford,2016,Arson,9.0,17.3,3772,CT,POINT (-72.6120346 41.7823216)
