Credential ID,Name,Type,Business Name,DBA,Full Credential Code,Credential,Status,Issue Date,Effective Date,Expiration Date,Address,City,Zip Code,Location,Healthcare ID
2251640,CHARLOTTE HUNGERFORD HOSPITAL LABORATORY,NON-PROFIT CORPORATION,CHARLOTTE HUNGERFORD HOSPITAL LABORATORY,CHARLOTTE HUNGERFORD HOSPITAL LABORATORY,CLAB.00HP245,Clinical Laboratory,ACTIVE,01-10-2003,01-10-2023,09/30/2025,540 LITCHFIELD STREET,TORRINGTON,6790,POINT (-73.133233997 41.791639999),386
1172815,CASSENA CARE AT NORWALK,LIMITED LIABILITY COMPANY,CASSENA CARE AT NORWALK,CASSENA CARE AT NORWALK,CCNH.0002391,Chronic & Convalescent Nursing Home,ACTIVE,02-07-2013,01-04-2023,03/31/2025,23 PROSPECT AVE,NORWALK,6850,POINT (-73.421426962 41.114044013),387
930687,APPLE REHAB CROMWELL,CORPORATION,APPLE REHAB CROMWELL,APPLE REHAB CROMWELL,CCNH.002122C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,156 BERLIN RD,CROMWELL,6416,POINT (-72.712932011 41.608391982),388
930598,APPLE REHAB COLCHESTER,CORPORATION,APPLE REHAB COLCHESTER,APPLE REHAB COLCHESTER,CCNH.001090C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,36 BROADWAY ST,COLCHESTER,6415,POINT (-72.332488993 41.577413013),389
2244985,SMILOW - WATERBURY,CORPORATION,SMILOW - WATERBURY,SMILOW - WATERBURY,CLAB.0000920,Clinical Laboratory,ACTIVE IN RENEWAL,03/15/2004,01-07-2022,06/30/2024,"1075 CHASE PKWY, STE B",WATERBURY,6708,POINT (-73.080347959 41.54155498),390
1382153,FAIRFIELD SURGERY CENTER,LIMITED LIABILITY COMPANY,FAIRFIELD SURGERY CENTER,FAIRFIELD SURGERY CENTER,ASC.0000353,Out-Patient Surgical Facility,ACTIVE,03-10-2016,01-10-2022,09/30/2024,305 BLACK ROCK TURNPIKE,FAIRFIELD,6825,POINT (-73.234026969 41.163704987),391
2246849,"MILFORD MOLECULAR DIAGNOSTICS, LLC",LIMITED LIABILITY COMPANY,"MILFORD MOLECULAR DIAGNOSTICS, LLC","MILFORD MOLECULAR DIAGNOSTICS, LLC",CLAB.0000699,Clinical Laboratory,ACTIVE IN RENEWAL,10/15/2013,01-04-2022,03/31/2024,2044 BRIDGEPORT AVENUE,MILFORD,6460,POINT (-73.065393227 41.217493246),392
1602830,BSL FAIRFIELD LLC,LIMITED LIABILITY COMPANY,BSL FAIRFIELD LLC,BSL FAIRFIELD LLC,ALSA.0000202,Assisted Living Service Agency,ACTIVE,09/20/2018,01-07-2022,06/30/2024,448 MILL PLAN ROAD,FAIRFIELD,6824,POINT (-73.264344983 41.146969009),393
930717,AVERY HEIGHTS ASSISTED LIVING SERVICES AGENCY,NON-PROFIT CORPORATION,AVERY HEIGHTS ASSISTED LIVING SERVICES AGENCY,AVERY HEIGHTS ASSISTED LIVING SERVICES AGENCY,ALSA.0AL0016,Assisted Living Service Agency,ACTIVE,01-04-2009,01-04-2023,03/31/2025,705 NEW BRITAIN AVENUE,HARTFORD,6106,POINT (-72.706348027 41.730159997),394
2247587,"SKINCARE PHYSICIANS OF FAIRFIELD COUNTY, LLC",LIMITED LIABILITY COMPANY,"SKINCARE PHYSICIANS OF FAIRFIELD COUNTY, LLC","SKINCARE PHYSICIANS OF FAIRFIELD COUNTY, LLC",CLAB.0000867,Clinical Laboratory,ACTIVE IN RENEWAL,05/28/2002,01-04-2022,03/30/2024,2890 MAIN ST STE C,STRATFORD,6614,POINT (-73.104252688 41.242174769),395
2243873,"ROBERT A. WOODBURY, MD",SOLE PROPRIETOR,"ROBERT A. WOODBURY, MD","ROBERT A. WOODBURY, MD",CLAB.0000902,Clinical Laboratory,ACTIVE,08/21/1997,01-10-2022,09/30/2024,1200 E PUTNAM AVE,RIVERSIDE,6878,POINT (-73.58087599 41.041068021),396
2251521,CONNECTICUT CHILDREN'S MEDICAL CENTER LABORATORY,NON-PROFIT CORPORATION,CONNECTICUT CHILDREN'S MEDICAL CENTER LABORATORY,CONNECTICUT CHILDREN'S MEDICAL CENTER LABORATORY,CLAB.00HP226,Clinical Laboratory,ACTIVE IN RENEWAL,12/28/2005,01-04-2022,03/31/2024,282 WASHINGTON ST,HARTFORD,6106,POINT (-72.681666004 41.753715995),397
2387301,AVIVA WEST HARTFORD,LIMITED LIABILITY COMPANY,AVIVA WEST HARTFORD,AVIVA WEST HARTFORD,ALSA.0000239,Assisted Living Service Agency,ACTIVE,09/15/2022,09/15/2022,06/30/2024,1 HAMILTON HEIGHTS DR,WEST HARTFORD,6119,POINT (-72.723299001 41.76846102),398
2467038,COMPLETE CARE AT MIDDLEBURY,LIMITED LIABILITY COMPANY,COMPLETE CARE AT MIDDLEBURY,COMPLETE CARE AT MIDDLEBURY,CCNH.0002483,Chronic & Convalescent Nursing Home,ACTIVE,12-10-2023,10-10-2023,09/30/2025,778 MIDDLEBURY RD,MIDDLEBURY,6762,POINT (-73.11457697 41.538367007),399
930713,LASER AND VISION SURGERY CENTER LLC,LIMITED LIABILITY COMPANY,LASER AND VISION SURGERY CENTER LLC,"LASER AND VISION SURGERY CENTER, LLC",ASC.0000163,Out-Patient Surgical Facility,ACTIVE,01-07-2009,01-07-2023,06/30/2025,178 HARTFORD RD,MANCHESTER,6040,POINT (-72.528828034 41.764494996),400
930673,SHERIDEN WOODS HEALTH CARE CENTER,LIMITED LIABILITY COMPANY,SHERIDEN WOODS HEALTH CARE CENTER,SHERIDEN WOODS HEALTH CARE CENTER,CCNH.002004C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,321 STONECREST DR,BRISTOL,6010,POINT (-72.920899015 41.680887985),401
929849,SACRED HEART MANOR INC.,CORPORATION,SACRED HEART MANOR INC.,"SACRED HEART MANOR, INC.",ALSA.0000098,Assisted Living Service Agency,ACTIVE IN RENEWAL,01-04-2008,01-04-2022,03/31/2024,261 BENHAM ST,HAMDEN,6514,POINT (-72.932090406 41.364978532),402
930155,ELIM PARK BAPTIST HOME INC.,NON-PROFIT CORPORATION,ELIM PARK BAPTIST HOME INC.,"ELIM PARK BAPTIST HOME, INC",ALSA.0000076,Assisted Living Service Agency,ACTIVE IN RENEWAL,01-04-2008,01-04-2022,03/31/2024,140 COOK HILL RD,CHESHIRE,6410,POINT (-72.900250029 41.468670015),403
1217113,"SURGICAL CENTER OF CONNECTICUT, LLC, THE",LIMITED LIABILITY COMPANY,"SURGICAL CENTER OF CONNECTICUT, LLC, THE","SURGICAL CENTER OF CONNECTICUT, LLC, THE",ASC.0000340,Out-Patient Surgical Facility,ACTIVE IN RENEWAL,04/15/2014,01-04-2022,03/31/2024,4920 MAIN ST,BRIDGEPORT,6606,POINT (-73.218237978 41.226866986),404
2296754,"SUNRISE MEDICAL LABORATORIES, INC",CORPORATION,"SUNRISE MEDICAL LABORATORIES, INC","SUNRISE MEDICAL LABORATORIES, INC.",CLAB.0001072,Clinical Laboratory,ACTIVE IN RENEWAL,05/24/2022,05/24/2022,06/30/2024,279 Chase Avenue,Waterbury,6704,POINT (-73.03454002 41.581141996),405
2240217,YALE UNIVERSITY SCHOOL OF MEDICINE-REPRODUCTIVE & PLACENTAL RESEARCH,NON-PROFIT CORPORATION,YALE UNIVERSITY SCHOOL OF MEDICINE-REPRODUCTIVE & PLACENTAL RESEARCH,YALE SCHOOL OF MEDICINE-REPRODUCTIVE & PLACENTAL RESEARCH,CLAB.0000641,Clinical Laboratory,ACTIVE,08/27/2004,01-10-2022,09/30/2024,310 CEDAR ST FMB 225,NEW HAVEN,6510,POINT (-72.933688652 41.302064298),406
2243886,YNH-SHORELINE MEDICAL CENTER/ LAB MED,BUSINESS,YNH-SHORELINE MEDICAL CENTER/ LAB MED,YNHH-SHORELINE MEDICAL CENTER LABORATORY,CLAB.0000774,Clinical Laboratory,ACTIVE,05-10-2005,01-01-2023,12/31/2024,111 GOOSE LN,GUILFORD,6437,POINT (-72.664746726 41.290436811),407
2424926,THE VERO AT ORANGE,LIMITED LIABILITY COMPANY,THE VERO AT ORANGE,THE VERO AT ORANGE,ALSA.0000245,Assisted Living Service Agency,ACTIVE,06-04-2023,06-04-2023,03/31/2025,197 INDIAN RIVER ROAD,ORANGE,6477,POINT (-73.000189975 41.260979991),408
2418555,"SANJAY AGGARWAL, MD, LLC",BUSINESS,"SANJAY AGGARWAL, MD, LLC","SANJAY AGGARWAL, MD, LLC",CLAB.0001091,Clinical Laboratory,ACTIVE,03/17/2023,03/17/2023,03/31/2025,247 Broad Street,Milford,6460,POINT (-73.063843992 41.218885989),409
930599,COBALT LODGE HEALTH CARE & REHABILITATION CENTER,CORPORATION,COBALT LODGE HEALTH CARE & REHABILITATION CENTER,COBALT LODGE HEALTH CARE AND REHABILITATION CENTER,CCNH.000813C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2008,01-10-2022,09/30/2024,29 MIDDLE HADDAM ROAD,COBALT,6414,POINT (-72.554973034 41.558481018),410
930216,NEW VISION CATARACT CENTER L.L.C.,LIMITED LIABILITY COMPANY,NEW VISION CATARACT CENTER L.L.C.,NEW VISION CATARACT CENTER,ASC.0000267,Out-Patient Surgical Facility,ACTIVE,01-07-2008,01-07-2022,06/30/2024,605 WEST AVE,NORWALK,6850,POINT (-73.415242039 41.113333982),411
2228386,MONARCH AT SPRING MEADOWS,LIMITED LIABILITY COMPANY,MONARCH AT SPRING MEADOWS,MONARCH AT SPRING MEADOWS,ALSA.0000227,Assisted Living Service Agency,ACTIVE,06/23/2021,01-04-2023,03/31/2025,6949 MAIN ST,TRUMBULL,6611,POINT (-73.241097021 41.28798401),412
930585,GEER NURSING AND REHABILITATION CENTER,NON-PROFIT CORPORATION,GEER NURSING AND REHABILITATION CENTER,GEER NURSING AND REHABILITATION CENTER,CCNH.000843C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,99 S CANAAN RD,CANAAN,6018,POINT (-73.33137104 42.016486019),413
930647,PILGRIM MANOR,NON-PROFIT CORPORATION,PILGRIM MANOR,PILGRIM MANOR,CCNH.000966C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2008,01-10-2022,09/30/2024,52 MISSIONARY RD,CROMWELL,6416,POINT (-72.660316961 41.601150982),414
930914,AARON MANOR NURSING AND REHABILITATION CENTER,CORPORATION,AARON MANOR NURSING AND REHABILITATION CENTER,AARON MANOR NURSING AND REHABILITATION CENTER,CCNH.002168C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-10-2009,01-10-2021,09/30/2023,3 S WIG HILL RD,CHESTER,6412,POINT (-72.47579699 41.400427996),415
2248108,PEQUOT HEALTH CENTER,NON-PROFIT CORPORATION,PEQUOT HEALTH CENTER,PEQUOT HEALTH CENTER,CLAB.0000710,Clinical Laboratory,ACTIVE,03/29/2005,01-04-2023,03/31/2025,52 HAZELNUT HILL RD,GROTON,6340,POINT (-72.026139988 41.357671992),416
1619452,ORTHOPEDIC ASSOICATES SURGERY CENTER,LIMITED LIABILITY COMPANY,ORTHOPEDIC ASSOICATES SURGERY CENTER,ORTHOPEDIC ASSOCIATES SURGERY CENTER,ASC.0000361,Out-Patient Surgical Facility,ACTIVE,10-12-2018,01-10-2022,09/30/2024,150 ENTERPRISE DR,ROCKY HILL,6067,POINT (-72.666126961 41.646333002),417
2516612,THE COTTAGE AT LITCHFIELD HILLS,LIMITED LIABILITY COMPANY,THE COTTAGE AT LITCHFIELD HILLS,THE COTTAGE AT LITCHFIELD HILLS,ALSA.0000250,Assisted Living Service Agency,ACTIVE,12/20/2023,11/30/2023,09/30/2025,376 GOSHEN RD.,TORRINGTON,6790,POINT (-73.15444858 41.820813074),418
2416095,BARIATRIC & SPECIALTY SURGERY CENTER OF STAMFORD,LIMITED LIABILITY COMPANY,BARIATRIC & SPECIALTY SURGERY CENTER OF STAMFORD,BARIATRIC & SPECIALTY SURGERY CENTER OF STAMFORD,ASC.0000379,Out-Patient Surgical Facility,ACTIVE,08/31/2023,08/31/2023,06/30/2025,2001 W MAIN ST STE 155,STAMFORD,6902,POINT (-73.563898026 41.04935898),419
929878,WILTON SURGERY CENTER LLC,LIMITED LIABILITY COMPANY,WILTON SURGERY CENTER LLC,"WILTON SURGERY CENTER, LLC",ASC.0000289,Out-Patient Surgical Facility,ACTIVE,01-07-2009,01-07-2023,06/30/2025,195 DANBURY RD,WILTON,6897,POINT (-73.422205976 41.18481502),420
930222,"COVENANT LIVING OF CROMWELL, INC.",CORPORATION,"COVENANT LIVING OF CROMWELL, INC.",COVENANT LIVING OF CROMWELL ASSISTED LIVING SERVICES AGENCY,ALSA.0000063,Assisted Living Service Agency,ACTIVE,01-01-2009,01-01-2023,12/31/2024,52 MISSIONARY RD,CROMWELL,6416,POINT (-72.660316961 41.601150982),421
930668,JEROME HOME,TRUST,JEROME HOME,JEROME HOME,CCNH.002065C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2009,01-10-2023,09/30/2025,975 CORBIN AVE,NEW BRITAIN,6052,POINT (-72.803475006 41.662591003),422
929116,BAL WATERBURY LLC,LIMITED LIABILITY COMPANY,BAL WATERBURY LLC,The Village at East Farms,ALSA.0000130,Assisted Living Service Agency,ACTIVE,01-12-2008,01-10-2022,09/30/2024,180 SCOTT RD,WATERBURY,6705,POINT (-72.994008992 41.536449018),423
2252723,"STAMFORD HOSPITAL PULMONARY LABORATORY, THE",BUSINESS,"STAMFORD HOSPITAL PULMONARY LABORATORY, THE","STAMFORD HOSPITAL PULMONARY LABORATORY, THE",CLAB.00HP291,Clinical Laboratory,ACTIVE,06-06-2005,01-07-2023,09/30/2025,ONE HOSPITAL PLAZA,STAMFORD,6904,POINT (-73.552395037 41.054960983),424
1596214,TOUCHPOINTS AT CHESTNUT,LIMITED LIABILITY COMPANY,TOUCHPOINTS AT CHESTNUT,TOUCHPOINTS AT CHESTNUT,CCNH.0002447,Chronic & Convalescent Nursing Home,ACTIVE,08/29/2018,01-04-2023,03/31/2025,171 MAIN ST,EAST WINDSOR,6088,POINT (-72.618570976 41.925914987),425
929694,"AESTHETIC SURGERY CENTER, LLC",LIMITED LIABILITY COMPANY,"AESTHETIC SURGERY CENTER, LLC","DARIEN MEDICAL ARTS, LLC",ASC.0000317,Out-Patient Surgical Facility,ACTIVE,01-10-2009,01-10-2023,09/30/2025,722 POST RD,DARIEN,6820,POINT (-73.466909013 41.080115997),426
930154,"SUMMIT AT PLANTSVILLE, THE",LIMITED LIABILITY COMPANY,"SUMMIT AT PLANTSVILLE, THE","SUMMIT AT PLANTSVILLE, THE",CCNH.0002262,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2008,01-07-2022,06/30/2024,261 SUMMIT ST,PLANTSVILLE,6479,POINT (-72.892342039 41.591841998),427
933992,POMPERAUG WOODS,CORPORATION,POMPERAUG WOODS,POMPERAUG WOODS,ALSA.0000151,Assisted Living Service Agency,ACTIVE IN RENEWAL,05/28/2010,01-04-2022,03/31/2024,80 HERITAGE RD,SOUTHBURY,6488,POINT (-73.217271042 41.483498985),428
2246965,SKIN CANCER CENTER OF FAIRFIELD COUNTY,BUSINESS,SKIN CANCER CENTER OF FAIRFIELD COUNTY,SKIN CANCER CENTER OF FAIRFIELD COUNTY,CLAB.0001035,Clinical Laboratory,ACTIVE,04-01-2021,01-04-2023,03/31/2025,"1952 WHITNEY AVE, 2ND FLR",HAMDEN,6517,POINT (-72.90727398 41.369808987),429
930686,LIVEWELL CONNECTICUT,NON-PROFIT CORPORATION,LIVEWELL CONNECTICUT,LIVEWELL CONNECTICUT,CCNH.002093C,Chronic & Convalescent Nursing Home,ACTIVE,01-10-2008,01-10-2022,09/30/2024,1261 S MAIN ST,PLANTSVILLE,6479,POINT (-72.894482023 41.573280986),430
1798836,ANTHOLOGY OF SIMSBURY,LIMITED LIABILITY COMPANY,ANTHOLOGY OF SIMSBURY,ANTHOLOGY OF SIMSBURY,ALSA.0000215,Assisted Living Service Agency,ACTIVE,10/17/2019,01-10-2023,09/30/2025,142 COOPER AVE,WEATOGUE,6089,POINT (-72.812567024 41.840242004),431
2449809,Integrated Dermatology of Clinton,LIMITED LIABILITY COMPANY,Integrated Dermatology of Clinton,Integrated Dermatology of Clinton,CLAB.0001089,Clinical Laboratory,ACTIVE,,03-02-2023,03/31/2025,1343 Boston Post Rd Suite 101,Madison,6443,POINT (-72.55125499 41.275047004),432
1243579,"LINDEN AT WOODBRIDGE, THE",LIMITED LIABILITY COMPANY,"LINDEN AT WOODBRIDGE, THE","LINDEN AT WOODBRIDGE, THE",ALSA.0000170,Assisted Living Service Agency,ACTIVE,04-09-2014,01-07-2022,06/30/2024,330 AMITY RD,WOODBRIDGE,6525,POINT (-72.99125998 41.348695015),433
2237643,PLANNED PARENTHOOD OF SOUTHERN NEW ENGLAND,NON-PROFIT CORPORATION,PLANNED PARENTHOOD OF SOUTHERN NEW ENGLAND,PLANNED PARENTHOOD OF SOUTHERN NEW ENGLAND,CLAB.0000610,Clinical Laboratory,ACTIVE,02/24/1993,01-04-2023,03/31/2025,345 WHITNEY AVE FL 1,NEW HAVEN,6511,POINT (-72.918269026 41.319888007),434
930684,MONSIGNOR BOJNOWSKI MANOR INC,NON-PROFIT CORPORATION,MONSIGNOR BOJNOWSKI MANOR INC,"MONSIGNOR BOJNOWSKI MANOR, INC",CCNH.000933C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2009,01-07-2023,06/30/2025,50 PULASKI ST,NEW BRITAIN,6053,POINT (-72.79761535 41.675383055),435
2245618,WISNEWSKI LAB,NON-PROFIT CORPORATION,WISNEWSKI LAB,WISNEWSKI LAB at Yale,CLAB.0001010,Clinical Laboratory,ACTIVE IN RENEWAL,05/19/2020,01-07-2022,06/30/2024,1 GILBERT ST/TAC-S420,NEW HAVEN,6519,POINT (-72.933377317 41.301418369),436
930714,MERRY-GO-ROUND INC.,NON-PROFIT CORPORATION,MERRY-GO-ROUND INC.,MERRY GO ROUND INC.(DBA,ALSA.0AL0008,Assisted Living Service Agency,ACTIVE,01-01-2009,01-01-2023,12/31/2024,1/2 BOLLING PL,GREENWICH,6830,POINT (-73.627315002 41.023825985),437
2237729,QUEST DIAGNOSTICS,LIMITED LIABILITY COMPANY,QUEST DIAGNOSTICS,QUEST DIAGNOSTICS LLC,CLAB.0000639,Clinical Laboratory,ACTIVE,05/28/2004,01-10-2022,09/30/2024,955 MAIN STREET,NEWINGTON,6111,POINT (-72.724548994 41.698294013),438
2246721,REJUVENATING FERTILITY CENTER,LIMITED LIABILITY COMPANY (SINGLE MEMBER),REJUVENATING FERTILITY CENTER,REJUVENATING FERTILITY CENTER,CLAB.0001033,Clinical Laboratory,ACTIVE,11/18/2020,01-01-2023,12/31/2024,225 MAIN ST,WESTPORT,6880,POINT (-73.361567014 41.145481011),439
1392469,EVERGREEN WOODS,LIMITED LIABILITY PARTNERSHIP,EVERGREEN WOODS,EVERGREEN WOODS,CCNH.0002438,Chronic & Convalescent Nursing Home,ACTIVE,06-12-2016,01-10-2022,09/30/2024,88 NOTCH HILL RD,NORTH BRANFORD,6471,POINT (-72.752247999 41.313283989),440
1438230,NORWICH SUB-ACUTE AND NURSING,LIMITED LIABILITY COMPANY,NORWICH SUB-ACUTE AND NURSING,NORWICH SUB-ACUTE AND NURSING,CCNH.0002441,Chronic & Convalescent Nursing Home,ACTIVE,06/30/2017,01-04-2023,03/31/2025,93 W. TOWN STREET,NORWICH,6360,POINT (-72.101895964 41.552491016),441
929132,BAL ROCKY HILL LLC,LIMITED LIABILITY COMPANY,BAL ROCKY HILL LLC,BAL ROCKY HILL LLC,ALSA.0000142,Assisted Living Service Agency,ACTIVE,02-12-2008,01-10-2022,09/30/2024,1160 ELM STREET EXT,ROCKY HILL,6067,POINT (-72.679787033 41.657475988),442
2246004,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,SOLE PROPRIETOR,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,CLAB.0000955,Clinical Laboratory,ACTIVE,07/25/2012,01-01-2023,12/31/2024,4 SHAWS CV STE 201,NEW LONDON,6320,POINT (-72.101235973 41.347092982),443
2245920,COLLABORATIVE LABORATORY SERVICES,BUSINESS,COLLABORATIVE LABORATORY SERVICES,COLLABORATIVE LABORATORY SERVICES - GLASTONBURY CAMPUS,CLAB.0000949,Clinical Laboratory,ACTIVE,07/23/2018,01-10-2022,09/30/2024,31 SYCAMORE ST,GLASTONBURY,6033,POINT (-72.598879762 41.712401744),444
2245451,LONG RIDGE DERMATOLOGY,BUSINESS,LONG RIDGE DERMATOLOGY,LONG RIDGE DERMATOLOGY,CLAB.0000934,Clinical Laboratory,ACTIVE,12-07-2010,01-10-2022,09/30/2024,1051 LONG RIDGE RD,STAMFORD,6903,POINT (-73.56723 41.105150017),445
2570910,INTEGRATED DERMATOLOGY OF BRIDGEPORT,LIMITED LIABILITY COMPANY,INTEGRATED DERMATOLOGY OF BRIDGEPORT,INTEGRATED DERMATOLOGY OF BRIDGEPORT,CLAB.0001113,Clinical Laboratory,ACTIVE,01/25/2024,01/25/2024,03/31/2026,7 Cambridge Dr 2nd Floor,Trumball,6611,POINT (-73.200901017 41.230305997),446
2247360,"JONATHAN A. KOST, MD, LLC",LIMITED LIABILITY COMPANY,"JONATHAN A. KOST, MD, LLC","JONATHAN A. KOST, MD, LLC",CLAB.0000833,Clinical Laboratory,ACTIVE IN RENEWAL,09-10-2015,01-01-2022,03/31/2024,65 MEMORIAL RD STE 435,WEST HARTFORD,6107,POINT (-72.740288029 41.759453994),447
1361714,WATERMARK AT HOME,LIMITED LIABILITY COMPANY,WATERMARK AT HOME,WATERMARK AT HOME,ALSA.0000180,Assisted Living Service Agency,ACTIVE IN RENEWAL,06/20/2016,01-04-2022,03/31/2024,3030 PARK AVE,BRIDGEPORT,6604,POINT (-73.217790971 41.198446006),448
2078412,REFOCUS EYE SURGERY CENTER-WATERBURY,LIMITED LIABILITY COMPANY,REFOCUS EYE SURGERY CENTER-WATERBURY,REFOCUS EYE SURGERY CENTER-WATERBURY,ASC.0000370,Out-Patient Surgical Facility,ACTIVE,08/25/2020,01-01-2023,12/31/2024,87 GRANDVIEW AVE,WATERBURY,6708,POINT (-73.06209997 41.558803009),449
2251571,DAY KIMBALL HOSPITAL LABORATORY,NON-PROFIT CORPORATION,DAY KIMBALL HOSPITAL LABORATORY,DAY KIMBALL HOSPITAL LABORATORY,CLAB.00HP233,Clinical Laboratory,ACTIVE IN RENEWAL,09/19/2003,01-04-2022,03/31/2024,320 POMFRET ST,PUTNAM,6260,POINT (-71.91399599 41.906570979),450
1026477,"MCAULEY CENTER, INC., THE",NON-PROFIT CORPORATION,"MCAULEY CENTER, INC., THE","THE MCAULEY CENTER, INC.",ALSA.0000164,Assisted Living Service Agency,ACTIVE,07/28/2011,01-07-2023,06/30/2025,275 STEELE RD,WEST HARTFORD,6117,POINT (-72.723959998 41.783466009),451
930910,BEACON BROOK HEALTH CENTER,LIMITED LIABILITY PARTNERSHIP,BEACON BROOK HEALTH CENTER,BEACON BROOK HEALTH CENTER,CCNH.002182C,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-04-2010,01-04-2022,03/31/2024,89 WEID DR,NAUGATUCK,6770,POINT (-73.034096031 41.467263993),452
2249469,HOSPITAL OF CENTRAL CONNECTICUT LABORATORY,NON-PROFIT CORPORATION,HOSPITAL OF CENTRAL CONNECTICUT LABORATORY,HOSPITAL OF CENTRAL CONNECTICUT LABORATORY,CLAB.00HP222,Clinical Laboratory,ACTIVE,10/14/2004,01-01-2023,12/31/2024,100 GRAND ST,NEW BRITAIN,6052,POINT (-72.786956035 41.661446999),453
1285794,FAIRFIELD COUNTY ENDOSCOPY CENTER,LIMITED LIABILITY COMPANY,FAIRFIELD COUNTY ENDOSCOPY CENTER,FAIRFIELD COUNTY ENDOSCOPY CENTER,ASC.0000347,Out-Patient Surgical Facility,ACTIVE,05/20/2015,01-04-2023,03/31/2025,888 WHITE PLAINS RD,TRUMBULL,6611,POINT (-73.194653985 41.244330011),454
1278573,CIVITA CARE CENTER AT NEWINGTON,LIMITED LIABILITY COMPANY,CIVITA CARE CENTER AT NEWINGTON,CIVITA CARE CENTER AT NEWINGTON,CCNH.0002406,Chronic & Convalescent Nursing Home,ACTIVE,01-04-2015,01-04-2023,03/31/2025,240 CHURCH ST,NEWINGTON,6111,POINT (-72.736364041 41.666186001),455
2252251,GAYLORD HOSPITAL PULMONARY LABORATORY,NON-PROFIT CORPORATION,GAYLORD HOSPITAL PULMONARY LABORATORY,Gaylord Specialty Healthcare,CLAB.00HP247,Clinical Laboratory,ACTIVE IN RENEWAL,08-10-2003,01-04-2022,03/31/2024,50 GAYLORD FARMS RD,WALLINGFORD,6492,POINT (-72.8544309 41.468552169),456
2245980,COLLABORATIVE LABORATORY SERVICES-CANCER CENTER LABORATORY,LIMITED LIABILITY COMPANY,COLLABORATIVE LABORATORY SERVICES-CANCER CENTER LABORATORY,COLLABORATIVE LABORATORY SERVICES-CANCER CENTER LABORATORY,CLAB.0000689,Clinical Laboratory,ACTIVE,05-11-2012,01-01-2023,12/31/2024,114 WOODLAND ST,HARTFORD,6105,POINT (-72.698410029 41.775043999),457
2461266,LABORATORY CORPORATION OF AMERICA HOLDINGS,CORPORATION,LABORATORY CORPORATION OF AMERICA HOLDINGS,LABORATORY CORPORATION OF AMERICA HOLDINGS,CLAB.0001095,Clinical Laboratory,ACTIVE,06-07-2023,06-07-2023,09/30/2025,366 CROMWELL AVE,ROCKY HILL,6067,POINT (-72.677943014 41.660725987),458
930656,THE MARY WADE HOME INCORPORATED,NON-PROFIT CORPORATION,THE MARY WADE HOME INCORPORATED,"MARY WADE HOME, THE  INCORPORATED",CCNH.002051C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2008,01-07-2022,06/30/2024,118 CLINTON AVE,NEW HAVEN,6513,POINT (-72.892077003 41.31251101),459
2248114,YNHH DEPT OF LABORATORY MEDICINE,NON-PROFIT CORPORATION,YNHH DEPT OF LABORATORY MEDICINE,YNHH NORTH HAVEN MEDICAL LABORATORY,CLAB.0000713,Clinical Laboratory,ACTIVE,04-01-2013,01-04-2023,03/31/2025,6 DEVINE ST,NORTH HAVEN,6473,POINT (-72.88061299 41.382189017),460
1791336,THE RESIDENCE AT FERRY PARK,LIMITED LIABILITY COMPANY,THE RESIDENCE AT FERRY PARK,THE RESIDENCE AT FERRY PARK,ALSA.0000214,Assisted Living Service Agency,ACTIVE,04-10-2019,01-10-2023,09/30/2025,60 COLD SPRING RD,ROCKY HILL,6067,POINT (-72.681085976 41.641050014),461
930915,LORD CHAMBERLAIN MANOR NURSING & REHABILITATION CENTER,LIMITED LIABILITY COMPANY,LORD CHAMBERLAIN MANOR NURSING & REHABILITATION CENTER,LORD CHAMBERLAIN MANOR NURSING & REHABILITATION CENTER,CCNH.002197C,Chronic & Convalescent Nursing Home,ACTIVE,01-07-2008,01-07-2022,06/30/2024,7003 MAIN ST,STRATFORD,6614,POINT (-73.101855001 41.249664003),462
1525657,NEWTOWN REHABILITATION & HEALTH CARE CENTER,LIMITED LIABILITY COMPANY,NEWTOWN REHABILITATION & HEALTH CARE CENTER,NEWTOWN REHABILITATION & HEALTH CARE CENTER,CCNH.0002446,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,01-06-2018,01-04-2022,03/31/2024,139 TODDY HILL ROAD,NEWTOWN,6470,POINT (-73.255222958 41.382851019),463
